ms,current,servoWrite,wanted
9607,34,0,20
9655,34,0,20
9703,34,0,20
9751,34,0,20
9799,34,0,20
9847,34,0,20
9895,34,0,20
9943,34,0,20
9991,34,0,20
10039,34,0,20
10088,34,0,20
10136,34,0,20
10184,34,0,20
10233,34,0,20
10281,34,0,20
10329,34,0,20
10377,34,0,20
10425,34,0,20
10473,34,0,20
10521,34,0,20
10569,34,0,20
10617,34,0,20
10665,34,0,20
10713,34,0,20
10761,34,0,20
10809,34,0,20
10857,34,0,20
10905,34,0,20
10954,34,0,20
11003,34,0,20
11051,34,0,20
11099,34,0,20
11147,34,0,20
11195,34,0,20
11243,34,0,20
11291,34,0,20
11339,34,0,20
11387,34,0,20
11435,34,0,20
11483,34,0,20
11531,34,0,20
11579,34,0,20
11627,34,0,20
11675,34,0,20
11723,34,0,20
11771,34,0,20
11819,34,0,20
11867,34,0,20
11916,34,0,20
11964,34,0,20
12012,34,0,20
12060,34,0,20
12108,34,0,20
12156,34,0,20
12204,34,0,20
12252,34,0,20
12300,34,0,20
12348,34,0,20
12396,34,0,20
12444,34,0,20
12492,34,0,20
12540,34,0,20
12588,34,0,20
12636,34,0,20
12684,34,0,20
12732,34,0,20
12780,34,0,20
12828,34,0,20
12876,34,0,20
12924,34,0,20
12972,34,0,20
13020,34,0,20
13068,34,0,20
13116,34,0,20
13164,34,0,20
13212,34,0,20
13260,34,0,20
13308,34,0,20
13356,34,0,20
13404,34,0,20
13452,34,0,20
13500,34,0,20
13548,34,0,20
13596,34,0,20
13644,34,0,20
13692,34,0,20
13740,34,0,20
13788,34,0,20
13836,34,0,20
13884,34,0,20
13932,34,0,20
13980,34,0,20
14028,34,0,20
14076,34,0,20
14124,34,0,20
14172,34,0,20
14220,34,0,20
14268,34,0,20
14316,34,0,20
14364,34,0,20
14412,34,0,20
14460,34,0,20
14508,34,0,20
14556,34,0,20
14604,34,0,20
14652,34,0,20
14700,34,0,20
14748,34,0,20
14796,34,0,20
14844,34,0,20
14892,34,0,20
14940,34,0,20
14988,34,0,20
15036,34,0,20
15084,34,0,20
15132,34,0,20
15180,34,0,20
15228,34,0,20
15276,34,0,20
15324,34,0,20
15372,34,0,20
15420,34,0,20
15468,34,0,20
15516,34,0,20
15564,34,0,20
15612,34,0,20
15660,34,0,20
15708,34,0,20
15756,34,0,20
15804,34,0,20
15852,34,0,20
15900,34,0,20
15948,34,0,20
15996,34,0,20
