ms,current,servoWrite,wanted
2,88,0,88
23,88,0,88
44,88,0,88
65,88,0,88
86,88,0,88
107,88,0,88
128,88,0,87
149,88,0,88
170,88,0,88
191,87,89,88
212,87,90,88
233,87,87,87
254,86,87,87
275,86,93,88
296,86,93,88
317,86,89,87
338,86,90,87
359,85,90,87
380,85,93,87
401,85,97,88
422,85,93,87
443,85,93,87
464,85,93,87
485,85,94,87
527,85,90,86
548,85,94,87
569,85,94,87
590,85,95,87
611,84,91,86
632,84,94,86
653,84,94,86
674,84,94,86
695,84,98,87
716,84,95,86
737,84,95,86
758,84,95,86
779,84,95,86
800,84,96,86
821,84,92,85
842,84,92,85
863,84,96,86
884,84,96,86
905,84,93,85
926,84,93,85
947,84,93,85
968,84,93,85
989,84,93,85
1010,84,89,84
1031,84,90,84
1052,84,90,84
1073,84,93,85
1094,84,93,85
1115,84,90,84
1136,84,90,84
1157,83,90,84
1178,83,93,84
1199,83,89,83
1220,83,89,83
1241,83,89,83
1262,83,89,83
1283,83,89,83
1304,83,85,82
1325,83,85,82
1346,83,85,82
1367,83,85,82
1388,83,85,82
1409,83,81,81
1430,83,81,81
1451,83,81,81
1472,83,81,81
1493,83,81,81
1514,83,77,80
1535,83,77,80
1556,83,77,80
1577,83,77,80
1598,83,73,79
1619,82,72,79
1640,82,75,79
1661,82,74,79
1682,82,74,79
1703,82,70,78
1724,82,70,78
1745,82,69,78
1766,82,69,78
1787,82,68,78
1808,81,64,77
1829,81,67,77
1850,81,66,77
1871,81,66,77
1892,81,62,76
1913,81,61,76
1934,80,61,76
1955,80,63,76
1976,80,62,76
1997,80,58,75
2018,80,58,75
2039,79,57,75
2060,79,60,75
2081,79,55,74
2102,79,51,73
2123,78,51,73
2144,78,53,73
2165,77,52,73
2186,77,51,72
2207,76,50,72
2228,75,53,72
2249,74,55,72
2270,74,57,72
2291,73,49,70
2312,71,52,70
2333,70,57,70
2354,69,59,70
2375,70,62,70
2396,66,55,69
2417,64,67,69
2438,64,71,69
2459,63,68,68
2480,62,67,67
2501,62,70,67
2522,61,70,67
2543,61,74,67
2564,61,74,67
2585,61,71,66
2606,60,68,65
2627,60,71,65
2648,60,71,65
2669,60,72,65
2690,60,69,64
2711,60,69,64
2732,60,70,64
2753,60,66,63
2774,60,63,62
2795,60,63,62
2816,60,64,62
2837,59,64,62
2858,59,67,62
2879,59,60,60
2900,59,60,60
2921,59,60,60
2942,59,60,60
2963,59,60,60
2984,58,57,59
3005,58,56,58
3026,58,56,58
3047,58,56,58
3068,58,53,57
3089,58,53,57
3110,58,53,57
3131,58,49,56
3152,58,49,56
3173,58,45,55
3194,57,45,55
3215,57,47,55
3236,57,43,54
3257,57,43,54
3278,57,39,53
3299,57,39,53
3320,57,38,53
3341,57,38,53
3362,57,30,51
3383,56,30,51
3404,56,32,51
3425,56,31,51
3446,56,31,51
3467,56,26,50
3488,56,26,50
3509,56,21,49
3530,56,21,49
3551,56,20,49
3572,56,16,48
3593,56,15,48
3614,56,14,48
3635,56,10,47
3656,56,5,46
3677,56,4,46
3698,55,3,46
3719,55,5,46
3740,55,4,46
3761,55,0,45
3782,55,0,44
3803,55,0,44
3824,55,0,44
3845,55,0,44
3866,55,0,43
3887,55,0,43
3908,55,0,43
3929,54,0,43
3950,54,0,41
3971,54,0,41
3992,54,0,41
4013,54,0,41
4034,54,0,41
4055,54,0,40
4076,54,0,40
4097,54,0,40
4118,53,0,40
4139,53,0,40
4160,53,0,39
4181,53,0,38
4202,53,0,38
4223,53,0,38
4244,52,0,37
4265,52,0,37
4286,52,0,37
4307,52,0,37
4328,51,0,37
4349,51,0,36
4370,51,0,36
4391,50,0,36
4412,50,0,36
4433,50,0,36
4454,49,0,35
4475,49,0,35
4496,49,0,35
4517,48,0,35
4538,48,0,34
4559,47,0,34
4580,47,0,34
4601,46,0,34
4622,45,0,34
4643,45,0,33
4664,44,0,33
4685,44,0,33
4706,43,0,33
4727,42,0,33
4748,41,0,32
4769,40,0,32
4790,40,0,32
4811,39,0,32
4832,38,0,31
4853,38,0,31
4874,37,0,31
4895,37,0,31
4916,36,0,31
4937,36,0,30
4958,36,0,30
4979,35,0,30
5000,35,0,30
5021,34,0,30
5042,34,0,29
5063,34,0,29
5084,34,0,29
5105,33,0,29
5126,33,0,28
5147,33,0,28
5168,33,0,29
5189,32,0,29
5210,32,0,29
5231,32,0,28
5252,32,0,28
5273,32,0,28
5294,31,0,28
5315,31,0,28
5336,31,0,27
5357,31,0,27
5378,31,0,28
5399,31,0,28
5420,30,0,27
