ms,current,servoWrite,wanted
4,88,0,88
51,88,0,88
92,88,0,88
133,88,0,87
174,88,0,88
215,88,0,87
256,88,0,86
297,88,0,86
338,87,0,86
385,86,88,86
432,86,80,85
479,84,79,85
526,83,85,85
573,82,83,84
620,82,86,84
667,82,86,84
714,82,83,83
761,82,84,83
808,82,84,83
855,82,81,82
902,82,78,81
949,82,82,82
996,81,77,81
1043,80,77,80
1090,79,79,80
1137,78,78,79
1184,77,84,80
1231,75,82,79
1278,74,85,78
1325,74,89,78
1372,74,86,77
1419,74,83,76
1466,74,85,76
1513,74,82,75
1560,74,79,74
1607,73,79,74
1654,73,78,73
1702,72,74,72
1749,71,78,72
1796,70,76,71
1843,69,75,70
1890,68,78,70
1937,68,77,69
1985,68,73,68
2032,67,74,68
2079,67,73,67
2127,67,69,66
2175,66,69,66
2223,66,68,65
2271,66,60,63
2319,65,60,63
2366,65,58,62
2414,65,53,61
2462,64,48,60
2510,64,45,59
2558,64,39,58
2606,64,37,58
2654,64,27,56
2702,63,21,55
2750,63,21,55
2798,63,9,53
2846,63,2,52
2894,63,0,52
2942,62,0,50
2990,62,0,49
3038,62,0,49
3086,62,0,47
3134,62,0,46
3182,61,0,46
3230,61,0,44
3278,61,0,43
3326,61,0,43
3373,60,0,41
3420,60,0,40
3467,60,0,40
3514,60,0,38
3561,59,0,37
3608,59,0,37
3655,58,0,35
3702,58,0,34
3749,57,0,33
3796,56,0,32
3843,55,0,31
3890,54,0,31
3938,53,0,29
3985,52,0,28
4032,50,0,28
4079,49,0,26
4126,47,0,25
4174,46,0,25
4222,44,0,24
4270,43,0,22
4318,42,0,22
4366,41,0,21
4414,40,0,20
4462,40,0,20
4510,39,0,18
4558,39,0,17
4606,38,0,17
4654,38,0,16
4702,38,0,15
4750,37,0,15
4798,37,0,14
4846,37,0,13
4894,36,0,13
4942,36,0,12
4990,36,0,11
5038,36,0,11
5086,36,0,10
5133,36,0,9
5180,35,0,9
5227,35,0,8
5274,35,0,7
5321,35,0,7
5368,35,0,6
5415,35,0,5
5462,34,0,5
5509,34,0,4
5556,34,0,4
5603,34,0,4
5651,34,0,3
5699,34,0,2
5746,34,0,2
5793,34,0,2
5841,33,0,1
5888,33,0,1
5935,33,0,1
5983,33,0,0
6030,33,0,0
6077,32,0,0
6124,32,0,0
6171,32,0,0
6219,32,0,0
6267,32,0,0
6315,31,0,0
6363,31,0,0
6411,30,0,0
6459,30,0,0
6507,30,0,0
6555,29,0,0
6603,28,0,0
6651,27,0,0
6699,26,0,0
6747,25,0,0
6795,24,0,0
6843,23,0,0
6891,21,0,0
6939,20,0,0
6987,18,0,0
7035,16,0,0
7083,15,0,0
7131,14,0,0
7179,14,0,0
7227,13,0,0
7275,12,0,0
7323,12,0,0
7371,12,0,0
7419,12,0,0
7467,11,0,0
7515,11,0,0
7563,10,0,0
7611,10,0,0
7659,10,0,0
7707,10,0,0
7755,10,0,0
7803,10,0,0
7851,10,0,0
7899,10,0,0
7947,10,0,0
7995,10,0,0
8043,9,0,0
8091,9,0,0
8139,9,0,0
8187,9,0,0
8235,9,0,0
8283,9,0,0
8331,9,0,0
8379,9,0,0
8427,9,0,0
8475,9,0,0
8523,9,0,0
8571,9,0,0
8619,9,0,0
8667,9,0,0
8715,9,0,0
8763,9,0,0
8811,9,0,0
8859,9,0,0
8907,9,0,0
8955,9,0,0
9003,9,0,0
9051,9,0,0
9099,9,0,0
9147,9,0,0
9195,9,0,0
9243,9,0,0
9291,9,0,0
9339,9,0,0
9387,9,0,0
9435,9,0,0
9483,9,0,0
9531,9,0,0
9579,9,0,0
9627,9,0,0
9675,9,0,0
9723,9,0,0
9771,9,0,0
9819,9,0,0
9867,9,0,0
9915,9,0,0
9963,9,0,0
10011,9,0,0
10059,9,0,0
10107,9,0,0
10155,9,0,0
10203,9,0,0
10251,9,0,0
10299,9,0,0
10347,9,0,0
10395,9,0,0
10443,9,0,0
10491,9,0,0
10539,9,0,0
10587,9,0,0
10635,9,0,0
10683,9,0,0
10731,9,0,0
10779,9,0,0
10827,9,0,0
10875,9,0,0
10923,9,0,0
10971,9,0,0
11019,9,0,0
11067,9,0,0
11115,9,0,0
11163,9,0,0
11211,9,0,0
11259,9,0,0
11307,9,0,0
11355,9,0,0
11403,9,0,0
11451,9,0,0
11499,9,0,0
11547,9,0,0
11595,9,0,0
11643,9,0,0
11691,9,0,0
11739,9,0,0
11787,9,0,0
11835,9,0,0
11883,9,0,0
11931,9,0,0
11979,9,0,0
12027,9,0,0
12075,9,0,0
12123,9,0,0
12171,9,0,0
12219,9,0,0
12267,9,0,0
12315,9,0,0
12363,9,0,0
12411,9,0,0
12459,9,0,0
12507,9,0,0
12555,9,0,0
12603,9,0,0
12651,9,0,0
12699,9,0,0
12747,9,0,0
12795,9,0,0
12843,9,0,0
12891,9,0,0
12939,9,0,0
12987,9,0,0
13035,9,0,0
13083,9,0,0
13131,9,0,0
13179,9,0,0
13227,9,0,0
13275,9,0,0
13323,9,0,0
13371,9,0,0
13419,9,0,0
13467,9,0,0
13515,9,0,0
13563,9,0,0
13611,9,0,0
13659,9,0,0
13707,9,0,0
13755,9,0,0
13803,9,0,0
13851,9,0,0
13899,9,0,0
13947,9,0,0
13995,9,0,0
14043,9,0,0
14091,9,0,0
14139,9,0,0
14187,9,0,0
14235,9,0,0
14283,9,0,0
14331,9,0,0
14379,9,0,0
14427,9,0,0
14475,9,0,0
14523,9,0,0
14571,9,0,0
14619,9,0,0
14667,9,0,0
14715,9,0,0
14763,9,0,0
14811,9,0,0
