ms,current,servoWrite,wanted
4,88,0,88
51,88,0,87
92,88,0,87
133,88,0,85
174,88,0,85
215,88,0,83
262,87,39,82
309,87,35,82
356,87,21,80
403,86,10,79
450,86,1,78
497,86,0,77
544,86,0,75
591,86,0,75
638,85,0,73
685,85,0,73
732,85,0,72
779,84,0,71
826,84,0,70
873,83,0,69
920,83,0,68
967,82,0,68
1014,80,0,67
1062,79,0,66
1110,77,0,66
1158,74,0,65
1206,71,0,64
1254,69,0,64
1302,67,0,63
1350,65,0,62
1398,64,0,62
1446,63,0,61
1494,62,0,61
1542,62,0,61
1590,61,0,60
1638,61,0,60
1686,61,0,60
1734,60,0,59
1782,60,0,59
1830,60,0,58
1878,60,0,59
1926,60,0,58
1974,60,0,58
2022,59,0,58
2070,59,0,58
2118,59,0,57
2166,59,0,58
2214,58,0,57
2261,58,0,57
2308,58,0,58
2355,58,0,57
2402,57,0,57
2449,57,0,57
2496,57,0,57
2543,57,0,57
2590,56,0,57
2637,56,0,56
2684,56,0,56
2731,55,0,56
2778,54,0,55
2825,54,0,56
2872,53,0,55
2919,52,0,54
2966,51,0,55
3013,50,0,54
3060,48,0,53
3107,47,0,53
3154,45,0,52
3201,44,0,51
3248,42,0,51
3295,41,0,50
3342,40,0,49
3389,38,0,49
3436,38,0,48
3483,37,0,47
3530,36,0,47
3577,36,0,46
3624,35,0,45
3671,35,0,44
3718,35,0,43
3765,34,0,42
3812,34,0,41
3859,34,0,40
3906,33,0,39
3953,33,0,38
4000,33,0,37
4047,33,0,35
4094,32,0,35
