ms,current,servoWrite,wanted
4,32,148,32
50,32,148,32
90,32,148,32
130,32,149,33
170,32,149,33
210,32,150,34
295,33,48,35
340,33,50,35
385,33,53,36
430,33,57,37
475,33,60,37
520,33,65,38
565,34,68,38
610,34,71,39
655,34,75,40
700,34,79,40
745,35,85,41
790,35,86,41
835,36,92,42
880,36,95,43
925,37,99,43
971,38,102,44
1017,39,104,44
1063,41,107,45
1109,43,107,46
1155,45,106,46
1201,47,105,47
1247,50,104,48
1293,52,98,48
1339,53,96,49
1385,55,94,49
1431,56,90,50
1477,56,89,51
1523,57,88,51
1569,58,86,52
1615,58,84,52
1661,58,84,53
1707,59,85,54
1753,59,82,54
1799,59,83,55
1845,60,84,56
1891,60,82,56
1937,60,83,57
1983,60,84,57
2029,60,85,58
2075,60,87,59
2121,60,88,59
2167,61,91,60
2213,61,90,60
2259,61,92,61
2305,61,95,62
2351,61,97,62
2397,62,100,63
2443,62,101,64
2489,62,104,64
2535,62,107,65
2581,62,110,65
2627,62,114,66
2673,63,118,67
2719,63,119,67
2765,64,124,68
2811,64,125,68
2857,64,129,69
2903,65,134,70
2949,66,135,70
2995,67,138,71
3041,69,139,71
3087,72,138,72
3133,76,135,73
3180,79,127,73
3227,81,122,74
3274,83,118,75
3321,84,112,75
3368,84,109,76
3414,85,108,76
3461,85,105,77
3507,85,105,78
3553,85,104,78
3599,85,104,79
3645,86,104,80
3692,86,101,80
3738,86,101,81
3784,86,101,81
3830,86,102,82
3876,86,103,83
3922,86,103,83
3968,86,105,84
4014,86,105,84
4060,86,107,85
4106,86,110,86
4152,86,111,86
4198,86,114,87
4244,87,117,88
4290,87,117,88
4336,87,120,89
4382,87,123,89
4428,87,125,90
4474,87,126,90
4520,88,127,90
