ms,current,servoWrite,wanted
4,88,0,88
51,88,0,87
92,88,0,87
133,88,0,86
174,88,0,86
215,87,0,85
262,87,79,85
309,87,74,84
356,87,71,83
403,86,68,83
450,86,66,82
497,86,62,81
544,86,59,81
591,86,55,80
638,85,51,80
685,85,49,79
732,85,44,78
779,84,40,78
826,83,37,77
873,82,35,76
920,80,33,76
967,77,33,75
1014,75,37,75
1062,72,39,74
1110,69,43,73
1158,68,50,73
1206,66,51,72
1254,65,55,71
1302,64,58,71
1350,64,61,70
1398,63,61,69
1446,62,64,69
1494,62,66,68
1542,62,67,68
1590,62,67,67
1638,62,66,66
1686,62,66,66
1734,61,65,65
1782,61,67,64
1830,61,66,64
1878,61,65,63
1926,61,64,62
1974,61,63,62
2022,61,61,61
2070,61,60,60
2118,61,58,60
2166,61,55,59
2214,60,53,59
2262,60,52,58
2310,60,49,57
2358,60,47,57
2406,60,43,56
2454,60,39,55
2502,60,36,55
2550,60,31,54
2598,59,27,53
2646,59,25,53
2694,59,20,52
2742,58,16,52
2790,58,14,51
2837,58,8,50
2884,58,4,50
2931,58,0,49
2978,57,0,48
3025,57,0,48
3072,56,0,47
3119,56,0,46
3166,55,0,46
3213,54,0,45
3260,54,0,45
3307,53,0,44
3354,51,0,43
3401,50,0,43
3448,49,0,42
3495,47,0,41
3542,46,0,41
3589,44,0,40
3636,43,0,40
3683,42,0,39
3730,40,0,38
3777,39,0,38
3824,38,0,37
3871,38,0,36
3919,37,0,36
3966,37,0,35
4014,36,0,35
4061,36,0,34
4109,35,0,33
4156,35,0,33
4204,35,0,32
4252,35,0,31
4300,34,0,31
4348,34,0,31
4396,34,0,31
4444,34,0,31
4492,33,0,31
