ms,current,servoWrite,wanted
8948,83,93,90
8969,83,93,90
8990,83,93,90
9011,83,93,90
9032,83,93,90
9053,83,93,90
9074,83,93,90
9095,83,93,90
9116,83,93,90
9137,83,93,90
9158,83,93,90
9179,83,93,90
9200,83,93,90
9221,83,93,90
9242,83,93,90
9263,83,93,90
9284,83,93,90
9305,83,93,90
9326,83,93,90
9347,83,93,90
9368,83,93,90
9389,83,93,90
9410,83,93,90
9431,83,93,90
9452,83,93,90
9473,83,93,90
9494,83,93,90
9515,83,93,90
9536,83,93,90
9557,83,93,90
9578,83,93,90
9599,83,93,90
9620,83,93,90
9641,83,93,90
9662,83,93,90
9683,83,93,90
9704,83,93,90
9725,83,93,90
9746,83,93,90
9767,83,93,90
9788,83,93,90
9809,83,93,90
9830,83,93,90
9851,83,93,90
9872,83,93,90
9893,83,93,90
9914,83,93,90
9935,83,93,90
9956,83,93,90
9977,83,93,90
9998,83,93,90
10019,83,93,90
10040,83,93,90
10061,83,93,90
10082,83,93,90
10103,83,93,90
10124,83,93,90
10145,83,93,90
10166,83,93,90
10187,83,93,90
10208,83,93,90
10229,83,93,90
10250,83,93,90
10271,83,93,90
10292,83,93,90
10313,83,93,90
10334,83,93,90
10355,83,93,90
10376,83,93,90
10397,83,93,90
10418,83,93,90
10439,83,93,90
10460,83,93,90
10481,83,93,90
10502,83,93,90
10523,83,93,90
10544,83,93,90
10565,83,93,90
10586,83,93,90
10607,83,93,90
10628,83,93,90
10649,83,93,90
10670,83,93,90
10691,83,93,90
10712,83,93,90
10733,83,93,90
10754,83,93,90
10775,83,93,90
10796,83,93,90
10817,83,93,90
10838,83,93,90
10859,83,93,90
10880,83,93,90
10901,83,93,90
10922,83,93,90
10943,83,93,90
10964,83,93,90
10985,83,93,90
11006,83,93,90
11027,83,93,90
11048,83,93,90
11069,83,93,90
11090,83,93,90
11111,83,93,90
11132,83,93,90
11153,83,93,90
11174,83,93,90
11195,83,93,90
11216,83,93,90
11237,83,93,90
11279,83,93,90
11300,83,93,90
11321,83,93,90
11342,83,93,90
11363,83,93,90
11384,83,93,90
