ms,current,servoWrite,wanted
2,81,0,81
23,81,0,81
44,81,0,81
65,81,0,81
86,81,0,81
107,81,0,81
128,81,0,81
149,81,0,81
170,81,0,81
191,81,0,81
212,81,0,81
233,81,0,81
254,81,0,81
275,80,0,81
296,83,81,81
317,79,80,81
338,78,82,81
359,78,82,81
380,77,82,81
401,77,83,81
422,76,83,81
443,76,83,81
464,75,83,81
485,75,84,81
527,75,82,80
548,75,84,81
569,75,84,81
590,75,84,81
611,75,84,81
632,75,82,80
653,75,82,80
674,75,82,80
695,75,84,81
716,75,84,81
737,75,84,81
758,75,82,80
779,75,82,80
800,75,82,80
821,75,82,80
842,75,82,80
863,75,82,80
884,75,82,80
905,75,82,80
926,75,82,80
947,75,82,80
968,75,82,80
989,75,81,79
1010,75,81,79
1031,75,81,79
1052,75,81,79
1073,75,82,80
1094,75,82,80
1115,75,81,79
1136,75,81,79
1157,75,81,79
1178,75,81,79
1199,75,81,79
1220,75,81,79
1241,75,79,78
1262,75,79,78
1283,75,79,78
1304,75,79,78
1325,75,79,78
1346,74,78,77
1367,74,78,77
1388,74,78,77
1409,74,78,77
1430,73,78,77
1451,73,79,77
1472,73,77,76
1493,73,77,76
1514,72,77,76
1535,72,78,76
1556,72,78,76
1577,71,78,76
1598,71,77,75
1619,71,77,75
1640,71,77,75
1661,70,77,75
1682,70,77,75
1703,70,77,75
1724,69,76,74
1745,69,76,74
1766,69,76,74
1787,68,76,74
1808,68,77,74
1829,68,75,73
1850,67,75,73
1871,67,76,73
1892,67,76,73
1913,67,76,73
1934,66,76,73
1955,66,75,72
1976,66,75,72
1997,66,75,72
2018,65,75,72
2039,65,75,72
2060,65,75,72
2081,65,72,70
2102,65,72,70
2123,65,72,70
2144,64,72,70
2165,64,73,70
2186,64,71,69
2207,64,71,69
2228,64,71,69
2249,64,71,69
2270,64,71,69
2291,63,70,68
2312,63,69,67
2333,63,69,67
2354,63,69,67
2375,63,69,67
2396,63,69,67
2417,62,69,67
2438,62,68,66
2459,62,66,65
2480,62,66,65
2501,62,66,65
2522,62,66,65
2543,62,66,65
2564,62,65,64
2585,61,65,64
2606,61,64,63
2627,61,64,63
2648,61,64,63
2669,61,62,62
2690,61,62,62
2711,61,62,62
2732,61,62,62
2753,61,61,61
2774,61,61,61
2795,61,60,60
2816,60,60,60
2837,60,60,60
2858,60,60,60
2879,60,59,59
2900,60,59,59
2921,60,57,58
2942,60,57,58
2963,60,57,58
2984,60,57,58
3005,60,56,57
3026,60,54,56
3047,60,54,56
3068,60,54,56
3089,59,54,56
3110,59,55,56
3131,59,53,55
3152,59,52,54
3173,59,52,54
3194,59,52,54
3215,59,52,54
3236,59,50,53
3257,59,50,53
3278,59,49,52
3299,59,49,52
3320,59,49,52
3341,59,49,52
3362,59,47,51
3383,59,47,51
3404,58,46,50
3425,58,46,50
3446,58,46,50
3467,58,46,50
3488,58,46,50
3509,58,43,48
3530,58,43,48
3551,58,43,48
3572,58,43,48
3593,58,43,48
3614,58,43,48
3635,58,40,46
3656,58,40,46
3677,58,40,46
3698,57,40,46
3719,57,41,46
3740,57,41,46
3761,57,39,45
3782,57,38,44
3803,57,38,44
3824,57,38,44
3845,57,38,44
3866,57,38,44
3887,57,36,43
3908,57,36,43
3929,57,36,43
3950,57,35,42
3971,57,35,42
3992,57,33,41
4013,56,33,41
4034,56,34,41
4055,56,34,41
4076,56,34,41
4097,56,34,41
4118,56,32,40
4139,56,32,40
4160,55,32,40
4181,55,31,39
4202,55,31,39
4223,55,31,39
4244,55,30,38
4265,55,30,38
4286,55,30,38
4307,54,30,38
4328,54,30,38
4349,54,29,37
4370,53,29,37
4391,53,29,37
4412,53,29,37
4433,53,29,37
4454,52,29,37
4475,52,28,36
4496,52,28,36
4517,51,28,36
4538,51,29,36
4559,50,29,36
4580,50,29,36
4601,49,28,35
4622,49,28,35
4643,49,28,35
4664,48,28,35
4685,47,29,35
4706,47,29,35
4727,46,28,34
4748,46,28,34
4769,45,28,34
4790,45,29,34
4811,44,29,34
4832,43,28,33
4853,43,28,33
4874,42,28,33
4895,42,29,33
4916,41,29,33
4937,41,29,33
4958,40,28,32
4979,40,28,32
5000,39,28,32
5021,39,29,32
5042,39,29,32
5063,39,29,32
5084,38,27,31
5105,38,28,31
5126,38,28,31
5147,37,28,31
5168,37,30,32
5189,37,28,31
5210,37,28,31
5231,36,28,31
5252,36,29,31
5273,36,29,31
5294,36,29,31
5315,36,27,30
5336,36,27,30
5357,35,27,30
5378,35,29,31
5399,35,29,31
5420,35,29,31
5441,35,28,30
5462,35,28,30
5483,35,28,30
5504,34,28,30
