ms,current,servoWrite,wanted
2,83,0,83
23,83,0,83
44,83,0,83
65,83,0,83
86,83,0,83
107,83,0,83
128,83,0,83
149,83,0,83
170,83,0,83
191,83,0,83
212,83,0,83
233,83,0,83
254,83,0,82
275,83,0,83
296,83,0,83
317,82,83,83
338,82,84,83
359,82,82,82
380,81,82,82
401,81,85,83
422,81,85,83
443,81,85,83
464,81,85,83
485,80,83,82
527,80,84,82
548,80,86,83
569,80,86,83
590,80,84,82
611,80,84,82
632,80,84,82
653,80,84,82
674,80,84,82
695,80,84,82
716,80,84,82
737,80,84,82
758,80,84,82
779,80,84,82
800,80,82,81
821,80,82,81
842,80,82,81
863,80,84,82
884,80,84,82
905,80,84,82
926,80,82,81
947,80,82,81
968,80,82,81
989,80,82,81
1010,80,82,81
1031,79,80,80
1052,79,81,80
1073,79,83,81
1094,79,83,81
1115,79,83,81
1136,79,81,80
1157,79,81,80
1178,79,81,80
1199,79,81,80
1220,79,81,80
1241,79,81,80
1262,79,79,79
1283,79,79,79
1304,79,79,79
1325,78,79,79
1346,78,80,79
1367,78,78,78
1388,78,78,78
1409,77,78,78
1430,77,79,78
1451,77,79,78
1472,77,77,77
1493,76,77,77
1514,76,78,77
1535,76,78,77
1556,75,78,77
1577,75,77,76
1598,75,77,76
1619,75,77,76
1640,74,77,76
1661,74,78,76
1682,73,78,76
1703,73,77,75
1724,73,77,75
1745,73,77,75
1766,72,77,75
1787,72,78,75
1808,72,76,74
1829,71,76,74
1850,71,77,74
1871,71,77,74
1892,70,77,74
1913,70,76,73
1934,69,76,73
1955,69,77,73
1976,69,77,73
1997,68,77,73
2018,68,78,73
2039,68,76,72
2060,67,76,72
2081,67,75,71
2102,67,75,71
2123,67,75,71
2144,66,73,70
2165,66,74,70
2186,66,74,70
2207,65,74,70
2228,65,75,70
2249,65,73,69
2270,65,73,69
2291,65,71,68
2312,64,71,68
2333,64,72,68
2354,64,72,68
2375,64,70,67
2396,64,70,67
2417,63,70,67
2438,63,71,67
2459,63,69,66
2480,63,67,65
2501,63,67,65
2522,63,67,65
2543,62,67,65
2564,62,68,65
2585,62,66,64
2606,62,64,63
2627,62,64,63
2648,62,64,63
2669,62,64,63
2690,61,62,62
2711,61,63,62
2732,61,63,62
2753,61,61,61
2774,61,61,61
2795,61,61,61
2816,61,59,60
2837,61,59,60
2858,61,59,60
2879,60,57,59
2900,60,58,59
2921,60,56,58
2942,60,56,58
2963,60,56,58
2984,60,56,58
3005,60,54,57
3026,60,52,56
3047,59,52,56
3068,59,53,56
3089,59,53,56
3110,59,53,56
3131,59,51,55
3152,59,49,54
3173,59,49,54
3194,59,49,54
3215,59,49,54
3236,59,47,53
3257,59,45,52
3278,59,45,52
3299,59,45,52
3320,59,45,52
3341,59,45,52
3362,59,41,50
3383,58,41,50
3404,58,42,50
3425,58,42,50
3446,58,42,50
3467,58,40,49
3488,58,40,49
3509,58,38,48
3530,58,38,48
3551,58,38,48
3572,58,38,48
3593,58,36,47
3614,58,36,47
3635,57,34,46
3656,57,35,46
3677,57,35,46
3698,57,33,45
3719,57,33,45
3740,57,33,45
3761,57,33,45
3782,57,31,44
3803,57,29,43
3824,57,29,43
3845,57,29,43
3866,57,29,43
3887,57,29,43
3908,56,29,43
3929,56,28,42
3950,56,26,41
3971,56,26,41
3992,56,26,41
4013,56,26,41
4034,56,24,40
4055,55,24,40
4076,55,25,40
4097,55,25,40
4118,55,25,40
4139,55,23,39
4160,55,23,39
4181,54,21,38
4202,54,22,38
4223,54,22,38
4244,53,20,37
4265,53,21,37
4286,53,21,37
4307,53,21,37
4328,52,21,37
4349,52,22,37
4370,51,20,36
4391,51,21,36
4412,51,21,36
4433,50,21,36
4454,50,22,36
4475,49,20,35
4496,49,21,35
4517,48,21,35
4538,47,22,35
4559,47,23,35
4580,46,21,34
4601,45,22,34
4622,45,23,34
4643,44,23,34
4664,43,24,34
4685,42,25,34
4706,42,24,33
4727,41,24,33
4748,40,25,33
4769,40,26,33
4790,39,26,33
4811,39,25,32
4832,39,25,32
4853,38,25,32
4874,38,26,32
4895,38,26,32
4916,37,24,31
4937,37,25,31
4958,37,25,31
4979,36,25,31
5000,36,26,31
5021,36,24,30
5042,36,24,30
5063,35,24,30
5084,35,25,30
5105,35,25,30
5126,35,25,30
5147,35,23,29
5168,35,25,30
5189,35,25,30
5210,34,25,30
5231,34,26,30
5252,34,24,29
5273,34,24,29
5294,34,24,29
5315,34,24,29
5336,33,24,29
5357,33,23,28
5378,33,25,29
5399,33,25,29
5420,33,25,29
5441,33,25,29
5462,33,25,29
5483,33,23,28
5504,33,23,28
5525,33,23,28
5546,33,25,29
5567,33,25,29
5588,33,23,28
5609,32,23,28
