ms,current,servoWrite,wanted
2,34,146,34
23,34,145,33
44,34,145,33
65,34,145,33
86,34,145,33
107,34,145,33
128,34,145,33
149,34,145,33
170,34,146,34
191,34,145,33
212,35,145,33
233,35,33,33
254,35,34,34
275,36,34,34
296,36,33,33
317,36,34,34
338,36,34,34
359,36,34,34
380,36,34,34
401,36,34,34
422,36,34,34
443,36,34,34
464,36,35,35
485,36,34,34
527,36,35,35
548,36,35,35
569,36,35,35
590,36,34,34
611,36,35,35
632,36,35,35
653,36,35,35
674,36,36,36
695,35,36,36
716,35,36,36
737,35,36,36
758,35,36,36
779,35,36,36
800,35,36,36
821,35,37,37
842,35,37,37
863,35,37,37
884,35,38,38
905,35,38,38
926,35,38,38
947,35,38,38
968,35,39,39
989,35,39,39
1010,35,39,39
1031,35,40,40
1052,35,40,40
1073,35,40,40
1094,35,41,41
1115,35,41,41
1136,35,41,41
1157,35,41,41
1178,35,42,42
1199,35,42,42
1220,35,42,42
1241,35,43,43
1262,35,43,43
1283,35,43,43
1304,35,43,43
1325,35,44,44
1346,35,44,44
1367,35,44,44
1388,35,46,45
1409,35,47,46
1430,35,47,46
1451,35,48,47
1472,35,48,47
1493,35,48,47
1514,35,48,47
1535,35,49,48
1556,35,50,49
1577,35,50,49
1598,35,51,50
1619,35,51,50
1640,35,51,50
1661,35,51,50
1682,35,53,52
1703,35,53,52
1724,35,53,52
1745,35,54,53
1766,35,54,53
1787,35,55,54
1808,35,57,55
1829,35,57,55
1850,35,57,55
1871,36,58,56
1892,36,59,57
1913,36,59,57
1934,36,59,57
1955,36,61,59
1976,37,61,59
1997,37,61,59
2018,37,61,59
2039,38,63,61
2060,38,63,61
2081,39,63,61
2102,39,64,62
2123,40,65,63
2144,40,65,63
2165,41,66,64
2186,41,66,64
2207,42,67,65
2228,43,67,65
2249,44,68,66
2270,45,68,66
2291,45,69,67
2312,46,70,68
2333,47,70,68
2354,48,70,68
2375,48,70,68
2396,49,72,70
2417,49,72,70
2438,50,72,70
2459,50,73,71
2480,50,74,72
2501,51,74,72
2522,51,75,73
2543,52,75,73
2564,52,75,73
2585,52,76,74
2606,53,77,75
2627,53,77,75
2648,53,77,75
2669,54,78,76
2690,54,79,77
2711,54,79,77
2732,54,79,77
2753,55,80,78
2774,55,80,78
2795,55,80,78
2816,55,81,79
2837,55,82,80
2858,56,82,80
2879,56,83,81
2900,56,83,81
2921,56,83,81
2942,56,83,81
2963,56,84,82
2984,56,84,82
3005,56,84,82
3026,56,85,83
3047,57,85,83
3068,57,85,83
3089,57,85,83
3110,57,86,84
3131,57,86,84
3152,57,86,84
3173,57,87,85
3194,57,87,85
3215,57,87,85
3236,57,88,86
3257,58,88,86
3278,58,88,86
3299,58,88,86
3320,58,89,87
3341,58,89,87
3362,58,89,87
3383,58,91,88
3404,58,91,88
3425,58,91,88
3446,58,91,88
3467,58,92,89
3488,58,92,89
3509,58,91,88
3530,58,92,89
3551,59,92,89
3572,59,92,89
3593,59,93,90
3614,59,93,90
3635,59,93,90
3656,59,92,89
3677,59,93,90
3698,59,93,90
3719,59,93,90
3740,59,94,91
3761,60,94,91
3782,60,93,90
3803,60,93,90
3824,60,94,91
3845,60,94,91
3866,60,94,91
3887,60,94,91
3908,61,94,91
3929,61,94,91
3950,61,95,92
3971,61,94,91
3992,61,94,91
4013,61,94,91
4034,61,95,92
4055,62,94,91
4076,62,93,91
4097,62,95,92
4118,62,95,92
4139,62,93,91
4160,62,93,91
4181,62,95,92
4202,63,95,92
4223,63,92,90
4244,63,92,90
4265,63,92,90
4286,63,92,90
4307,64,92,90
4328,64,92,90
4349,64,92,90
4370,65,92,90
4391,65,92,90
4412,66,92,90
4433,66,92,90
4454,66,92,90
4475,67,92,90
4496,67,92,90
4517,67,92,90
4538,68,92,90
4559,68,92,90
4580,68,92,90
4601,68,92,90
4622,68,92,90
4643,68,92,90
4664,68,92,90
4685,68,92,90
4706,68,92,90
4727,69,92,90
4748,69,92,90
4769,69,92,90
4790,70,92,90
4811,70,92,90
4832,71,92,90
4853,71,91,90
4874,72,91,90
4895,72,91,90
4916,73,91,90
4937,73,91,90
4958,74,91,90
4979,74,91,90
5000,75,91,90
5021,75,91,90
5042,75,91,90
5063,76,91,90
5084,76,91,90
5105,76,91,90
5126,76,91,90
5147,76,91,90
5168,77,91,90
5189,77,91,90
5210,77,91,90
5231,77,91,90
5252,77,91,90
5273,77,91,90
5294,77,91,90
5315,77,91,90
5336,78,91,90
5357,78,91,90
5378,78,91,90
5399,78,91,90
5420,78,91,90
5441,78,91,90
5462,78,91,90
5483,79,91,90
5504,79,91,90
5525,79,91,90
5546,79,91,90
5567,79,91,90
5588,79,91,90
5609,79,91,90
5630,79,91,90
5651,79,91,90
5672,79,91,90
5693,79,91,90
5714,79,91,90
5735,79,91,90
5756,79,91,90
5777,79,91,90
5798,79,91,90
5819,79,91,90
5840,80,91,90
5861,80,91,90
5903,80,91,90
5924,80,91,90
5945,80,91,90
5966,80,91,90
5987,80,91,90
6008,80,91,90
6029,80,91,90
6050,80,91,90
6071,80,91,90
6092,80,91,90
6113,80,91,90
6134,80,91,90
6155,80,91,90
6176,80,91,90
6197,80,91,90
6218,80,91,90
6239,80,91,90
6260,80,91,90
6281,80,91,90
6302,80,91,90
6323,81,91,90
6344,81,90,90
6365,81,90,90
6386,81,90,90
6407,81,90,90
6428,81,90,90
6449,81,90,90
6470,81,90,90
6491,81,90,90
6512,81,90,90
6533,81,90,90
6554,81,90,90
6575,81,90,90
6596,81,90,90
6617,81,90,90
6638,81,90,90
6659,81,90,90
6680,81,90,90
6701,81,90,90
6722,81,90,90
6743,81,90,90
6764,81,90,90
6785,81,90,90
6806,81,90,90
6827,81,90,90
6848,81,90,90
6869,81,90,90
6890,81,90,90
6911,81,90,90
6932,81,90,90
6953,81,90,90
6974,81,90,90
6995,81,90,90
7016,81,90,90
7037,81,90,90
7058,81,90,90
7079,81,90,90
7100,81,90,90
7121,81,90,90
7142,81,90,90
7163,81,90,90
7184,81,90,90
7205,81,90,90
7226,81,90,90
7247,81,90,90
7268,81,90,90
7289,81,90,90
7310,81,90,90
7331,81,90,90
7352,81,90,90
7373,81,90,90
7394,81,90,90
7415,81,90,90
7436,81,90,90
7457,81,90,90
7478,81,90,90
7499,81,90,90
7520,81,90,90
7541,81,90,90
7562,81,90,90
7583,81,90,90
7604,81,90,90
7625,81,90,90
7646,81,90,90
7667,81,90,90
7688,81,90,90
7709,81,90,90
7730,81,90,90
7751,81,90,90
7772,81,90,90
7793,81,90,90
7814,81,90,90
7835,81,90,90
7856,81,90,90
7877,81,90,90
7898,81,90,90
7919,81,90,90
7940,81,90,90
7961,81,90,90
7982,81,90,90
8003,81,90,90
8024,81,90,90
8045,81,90,90
8066,81,90,90
8087,81,90,90
8108,81,90,90
8129,81,90,90
8150,81,90,90
8171,81,90,90
8192,81,90,90
8213,81,90,90
8234,81,90,90
8255,81,90,90
8276,81,90,90
8297,81,90,90
8318,81,90,90
8339,81,90,90
8360,81,90,90
8381,81,90,90
8402,81,90,90
8423,81,90,90
8444,81,90,90
8465,81,90,90
8486,81,90,90
8507,81,90,90
8528,81,90,90
8549,81,90,90
8570,81,90,90
8591,81,90,90
8612,81,90,90
8633,81,90,90
8654,81,90,90
8675,81,90,90
8696,81,90,90
8717,81,90,90
8738,81,90,90
8759,81,90,90
8780,81,90,90
8801,81,90,90
8822,81,90,90
8843,81,90,90
8864,81,90,90
8885,81,90,90
8906,81,90,90
8927,81,90,90
