ms,current,servoWrite,wanted
4,88,0,88
52,88,0,88
93,88,0,88
134,88,0,88
175,88,0,88
216,88,0,88
257,88,0,87
298,87,0,88
345,86,92,87
392,85,94,88
439,85,92,87
486,85,93,87
533,85,94,87
580,85,90,86
627,85,92,86
674,85,92,86
721,85,88,85
768,85,89,85
815,85,89,85
862,85,85,84
909,85,82,83
956,85,82,83
1003,85,77,82
1051,85,72,81
1099,85,71,81
1147,85,66,80
1195,85,60,79
1243,85,59,79
1291,84,52,78
1339,84,49,77
1387,83,42,76
1435,83,39,75
1483,82,31,74
1531,82,27,73
1579,82,20,72
1627,81,12,71
1675,81,8,70
1723,81,0,69
1771,81,0,67
1819,80,0,67
1867,80,0,65
1915,80,0,63
1963,80,0,63
2011,80,0,61
2059,80,0,60
2107,79,0,59
2155,79,0,57
2203,79,0,56
2251,79,0,55
2299,78,0,54
2347,78,0,52
2394,78,0,52
2442,78,0,50
2490,77,0,49
2537,77,0,48
2585,76,0,47
2633,76,0,45
2681,75,0,45
2729,74,0,44
2777,74,0,42
2825,73,0,42
2873,71,0,41
2921,70,0,40
2969,69,0,40
3017,67,0,39
3065,66,0,38
3113,64,0,38
3161,63,0,37
3209,62,0,36
3257,60,0,36
3305,59,0,35
3353,58,0,34
3401,58,0,34
3449,57,0,34
3497,56,0,33
3545,56,0,32
3593,56,0,33
3641,55,0,32
3689,55,0,32
3737,54,0,32
3785,54,0,32
3833,54,0,31
3881,54,0,32
3929,54,0,31
3977,53,0,31
4025,53,0,32
4073,53,0,31
4121,53,0,34
4169,53,0,34
4217,53,0,34
4265,52,0,34
4313,52,0,34
4361,52,0,34
4409,52,0,34
4457,52,0,34
4505,52,0,34
4553,52,0,34
4601,52,0,34
4649,51,0,34
4697,51,0,34
4745,51,0,34
4793,51,0,34
4841,51,0,34
4889,51,0,34
4937,50,0,34
4985,50,0,34
5033,50,0,34
5081,50,0,34
5129,50,0,34
5177,49,0,34
5225,49,0,34
5273,49,0,34
5321,48,0,34
5369,48,0,34
5417,48,0,34
5465,47,0,34
5513,46,0,34
5561,46,0,34
5609,45,0,34
5657,44,0,34
5705,42,0,34
5753,41,0,34
5801,40,0,34
5849,38,0,34
5897,37,0,34
5945,35,0,34
