ms,current,servoWrite,wanted
2,30,150,30
23,30,149,29
44,30,149,29
65,30,149,29
86,30,149,29
107,30,150,30
128,30,149,29
149,30,149,29
170,30,150,30
191,30,150,30
212,30,149,29
233,30,150,30
254,31,30,30
275,31,28,30
296,31,24,29
317,31,28,30
338,31,28,30
359,31,28,30
380,31,31,31
401,31,28,30
422,31,28,30
443,31,31,31
464,31,31,31
485,31,31,31
527,31,31,31
548,31,31,31
569,31,31,31
590,31,34,32
611,31,34,32
632,31,31,31
653,31,31,31
674,31,34,32
695,31,34,32
716,31,34,32
737,31,38,33
758,31,38,33
779,31,34,32
800,31,38,33
821,31,38,33
842,31,38,33
863,31,38,33
884,31,41,34
905,31,41,34
926,31,41,34
947,31,45,35
968,31,45,35
989,31,45,35
1010,31,48,36
1031,31,48,36
1052,31,48,36
1073,31,48,36
1094,31,52,37
1115,31,52,37
1136,31,52,37
1157,31,55,38
1178,31,55,38
1199,32,55,38
1220,32,56,39
1241,32,56,39
1262,32,56,39
1283,32,56,39
1304,32,60,40
1325,32,60,40
1346,32,60,40
1367,32,63,41
1388,32,63,41
1409,33,63,41
1430,33,64,42
1451,33,64,42
1472,33,64,42
1493,34,68,43
1514,34,69,44
1535,34,69,44
1556,34,69,44
1577,34,72,45
1598,35,72,45
1619,35,70,45
1640,36,77,47
1661,36,74,47
1682,36,74,47
1703,37,74,47
1724,38,75,48
1745,38,73,48
1766,39,76,49
1787,40,77,50
1808,41,75,50
1829,42,72,50
1850,43,73,51
1871,44,74,52
1892,45,72,52
1913,46,69,52
1934,47,70,53
1955,48,68,53
1976,49,69,54
1997,49,70,55
2018,50,70,55
2039,50,67,55
2060,51,74,57
2081,51,72,57
2102,51,72,57
2123,52,72,57
2144,52,73,58
2165,52,76,59
2186,53,76,59
2207,53,77,60
2228,53,77,60
2249,54,81,61
2270,54,82,62
2291,54,82,62
2312,55,82,62
2333,55,83,63
2354,55,86,64
2375,55,86,64
2396,55,86,64
2417,56,93,66
2438,56,91,66
2459,56,91,66
2480,56,94,67
2501,56,94,67
2522,56,98,68
2543,56,98,68
2564,57,101,69
2585,57,99,69
2606,57,102,70
2627,57,106,71
2648,57,106,71
2669,57,106,71
2690,57,106,71
2711,57,113,73
2732,58,113,73
2753,58,110,73
2774,58,114,74
2795,58,114,74
2816,58,114,74
2837,58,121,76
2858,58,121,76
2879,58,121,76
2900,58,121,76
2921,58,124,77
2942,58,124,77
2963,58,124,77
2984,59,131,79
3005,59,129,79
3026,59,129,79
3047,59,132,80
3068,59,132,80
3089,59,132,80
3110,59,132,80
3131,60,136,81
3152,60,133,81
3173,60,133,81
3194,60,137,82
3215,60,137,82
3236,61,137,82
3257,61,138,83
3278,61,138,83
3299,61,138,83
3320,62,138,83
3341,62,139,84
3362,62,139,84
3383,62,139,84
3404,63,142,85
3425,63,140,85
3446,63,140,85
3467,64,143,86
3488,64,141,86
3509,65,141,86
3530,65,138,86
3551,66,142,87
3572,67,139,87
3593,68,137,87
3614,69,138,88
3635,70,135,88
3656,72,133,88
3677,74,131,89
3698,75,123,88
3719,76,120,88
3740,78,118,88
3761,78,116,89
3782,79,116,89
3803,80,114,89
3824,80,115,90
3845,81,115,90
3866,81,109,89
3887,82,112,90
3908,82,110,90
3929,82,110,90
3950,82,110,90
3971,83,110,90
3992,83,107,90
4013,83,107,90
4034,83,111,91
4055,83,111,91
4076,83,111,91
4097,83,111,91
4118,83,111,91
4139,83,111,91
4160,84,111,91
4181,84,108,91
4202,84,108,91
4223,84,108,91
4244,84,112,92
4265,84,112,92
4286,84,108,91
4307,84,112,92
4328,84,112,92
4349,84,112,92
4370,84,108,91
4391,84,112,92
4412,84,112,92
4433,84,112,92
4454,84,105,90
4475,85,105,90
4496,85,102,90
4517,85,102,90
4538,85,102,90
4559,85,102,90
4580,85,102,90
4601,85,102,90
4622,85,102,90
4643,85,102,90
4664,85,102,90
4685,85,102,90
4706,85,102,90
4727,85,102,90
4748,85,102,90
4769,85,102,90
4790,85,102,90
4811,85,102,90
4832,85,102,90
4853,85,102,90
4874,85,102,90
4895,85,102,90
4916,85,102,90
4937,85,102,90
4958,85,102,90
4979,85,102,90
5000,85,102,90
5021,85,102,90
5042,85,102,90
5063,85,102,90
5084,85,102,90
5105,85,102,90
5126,85,102,90
5147,85,102,90
5168,85,102,90
5189,85,102,90
5210,85,102,90
5231,85,102,90
5252,85,102,90
5273,85,102,90
5294,85,102,90
5315,85,102,90
5336,85,102,90
5357,85,102,90
5378,85,102,90
5399,85,102,90
5420,85,102,90
5441,85,102,90
5462,85,102,90
5483,85,102,90
5504,85,102,90
5525,85,102,90
5546,85,102,90
5567,85,102,90
5588,85,102,90
5609,85,102,90
5630,85,102,90
5651,85,102,90
5672,85,102,90
5693,85,102,90
5714,85,102,90
5735,85,102,90
5756,85,102,90
5777,85,102,90
5798,85,102,90
5819,85,102,90
5840,85,102,90
5861,85,102,90
5903,85,102,90
5924,85,102,90
5945,85,102,90
5966,85,102,90
5987,85,102,90
6008,85,102,90
6029,85,102,90
6050,85,102,90
6071,85,102,90
6092,85,102,90
6113,85,102,90
6134,85,102,90
6155,85,102,90
6176,85,102,90
6197,85,102,90
6218,85,102,90
6239,85,102,90
6260,85,102,90
6281,85,102,90
6302,85,102,90
6323,85,102,90
6344,85,102,90
6365,85,102,90
6386,85,102,90
6407,85,102,90
6428,85,102,90
6449,85,102,90
6470,85,102,90
6491,85,102,90
6512,85,102,90
6533,85,102,90
6554,85,102,90
6575,85,102,90
6596,85,102,90
6617,85,102,90
6638,85,102,90
6659,85,102,90
6680,85,102,90
6701,85,102,90
6722,85,102,90
6743,85,102,90
6764,85,102,90
6785,85,102,90
6806,85,102,90
6827,85,102,90
6848,85,102,90
6869,85,102,90
6890,85,102,90
6911,85,102,90
6932,85,102,90
6953,85,102,90
6974,85,102,90
6995,85,102,90
7016,85,102,90
7037,85,102,90
7058,85,102,90
7079,85,102,90
7100,85,102,90
7121,85,102,90
7142,85,102,90
7163,85,102,90
7184,85,102,90
7205,85,102,90
7226,85,102,90
7247,85,102,90
7268,85,102,90
7289,85,102,90
7310,85,102,90
7331,85,102,90
7352,85,102,90
7373,85,102,90
7394,85,102,90
7415,85,102,90
7436,85,102,90
7457,85,102,90
7478,85,102,90
7499,85,102,90
7520,85,102,90
7541,85,102,90
7562,85,102,90
7583,85,102,90
7604,85,102,90
7625,85,102,90
7646,85,102,90
7667,85,102,90
7688,85,102,90
7709,85,102,90
7730,85,102,90
7751,85,102,90
7772,85,102,90
7793,85,102,90
7814,85,102,90
7835,85,102,90
7856,85,102,90
7877,85,102,90
7898,85,102,90
7919,85,102,90
7940,85,102,90
7961,85,102,90
7982,85,102,90
8003,85,102,90
8024,85,102,90
8045,85,102,90
8066,85,102,90
8087,85,102,90
8108,85,102,90
8129,85,102,90
8150,85,102,90
8171,85,102,90
8192,85,102,90
8213,85,102,90
8234,85,102,90
8255,85,102,90
8276,85,102,90
8297,85,102,90
8318,85,102,90
8339,85,102,90
8360,85,102,90
8381,85,102,90
8402,85,102,90
8423,85,102,90
8444,85,102,90
8465,85,102,90
8486,85,102,90
8507,85,102,90
8528,85,102,90
8549,85,102,90
8570,85,102,90
8591,85,102,90
8612,85,102,90
8633,85,102,90
8654,85,102,90
8675,85,102,90
8696,85,102,90
8717,85,102,90
8738,85,102,90
8759,85,102,90
8780,85,102,90
8801,85,102,90
8822,85,102,90
8843,85,102,90
8864,85,102,90
8885,85,102,90
8906,85,102,90
8927,85,102,90
8948,85,102,90
8969,85,102,90
8990,85,102,90
9011,85,102,90
9032,85,102,90
9053,85,102,90
9074,85,102,90
9095,85,102,90
9116,85,102,90
9137,85,102,90
9158,85,102,90
9179,85,102,90
9200,85,102,90
9221,85,102,90
9242,85,102,90
9263,85,102,90
9284,85,102,90
9305,85,102,90
9326,85,102,90
9347,85,102,90
9368,85,102,90
9389,85,102,90
9410,85,102,90
9431,85,102,90
9452,85,102,90
9473,85,102,90
9494,85,102,90
9515,85,102,90
9536,85,102,90
9557,85,102,90
9578,85,102,90
9599,85,102,90
9620,85,102,90
9641,85,102,90
9662,85,102,90
9683,85,102,90
9704,85,102,90
9725,85,102,90
9746,85,102,90
9767,85,102,90
9788,85,102,90
9809,85,102,90
9830,85,102,90
9851,85,102,90
9872,85,102,90
9893,85,102,90
9914,85,102,90
9935,85,102,90
9956,85,102,90
9977,85,102,90
9998,85,102,90
10019,85,102,90
10040,85,102,90
10061,85,102,90
10082,85,102,90
10103,85,102,90
10124,85,102,90
10145,85,102,90
10166,85,102,90
10187,85,102,90
10208,85,102,90
10229,85,102,90
10250,85,102,90
10271,85,102,90
10292,85,102,90
10313,85,102,90
10334,85,102,90
10355,85,102,90
10376,85,102,90
10397,85,102,90
10418,85,102,90
10439,85,102,90
10460,85,102,90
10481,85,102,90
10502,85,102,90
10523,85,102,90
10544,85,102,90
10565,85,102,90
10586,85,102,90
10607,85,102,90
10628,85,102,90
10649,85,102,90
10670,85,102,90
10691,85,102,90
10712,85,102,90
10733,85,102,90
10754,85,102,90
10775,85,102,90
10796,85,102,90
10817,85,102,90
10838,85,102,90
10859,85,102,90
10880,85,102,90
10901,85,102,90
10922,85,102,90
10943,85,102,90
10964,85,102,90
10985,85,102,90
11006,85,102,90
11027,85,102,90
11048,85,102,90
11069,85,102,90
11090,85,102,90
11111,85,102,90
11132,85,102,90
11153,85,102,90
11174,85,102,90
11195,85,102,90
11216,85,102,90
11237,85,102,90
11279,85,102,90
11300,85,102,90
11321,85,102,90
11342,85,102,90
11363,85,102,90
11384,85,102,90
11405,85,102,90
11426,85,102,90
11447,85,102,90
11468,85,102,90
11489,85,102,90
11510,85,102,90
11531,85,102,90
11552,85,102,90
11573,85,102,90
11594,85,102,90
11615,85,102,90
11636,85,102,90
11657,85,102,90
11678,85,102,90
11699,85,102,90
11720,85,102,90
11741,85,102,90
11762,85,102,90
11783,85,102,90
11804,85,102,90
11825,85,102,90
11846,85,102,90
