ms,current,servoWrite,wanted
4,32,148,32
52,32,147,31
93,32,147,31
134,32,147,31
175,32,147,31
216,32,147,31
257,33,148,32
304,33,21,32
351,34,27,32
398,34,24,32
445,34,24,32
492,34,27,33
539,34,22,32
586,34,26,33
633,34,25,33
680,33,24,33
727,33,31,34
774,33,34,35
821,33,30,34
868,32,35,35
915,32,42,36
962,32,42,36
1009,32,48,37
1056,32,53,38
1103,32,55,38
1150,32,61,39
1197,32,68,40
1244,32,70,40
1291,33,77,41
1338,34,81,42
1385,34,82,42
1432,35,90,43
1479,36,94,44
1526,37,98,45
1573,38,103,46
1620,40,108,47
1668,42,109,48
1716,44,111,49
1763,46,116,51
1811,48,113,51
1859,50,118,53
1907,52,118,54
1955,53,118,55
2003,54,121,56
2051,54,128,58
2099,55,129,58
2147,56,135,60
2195,56,138,61
2243,56,144,62
2291,57,149,63
2339,57,157,65
2387,57,159,65
2435,58,171,67
2483,58,174,68
2531,58,180,69
2579,58,180,70
2627,58,180,72
2675,59,180,72
2723,59,180,74
2771,59,180,75
2819,60,180,76
2867,60,180,77
2915,60,180,78
2963,60,180,79
3011,61,180,80
3059,61,180,81
3107,61,180,81
3155,62,180,82
3203,62,180,83
3251,62,180,83
3299,64,180,84
3347,65,180,85
3395,67,180,85
3443,70,180,86
3491,74,180,87
3539,77,180,87
3587,79,180,88
3635,80,180,89
3683,81,180,88
3731,82,180,89
3779,82,180,90
3827,83,180,89
3875,83,180,90
3923,84,180,91
3971,84,180,90
4019,84,180,91
4067,84,180,91
4115,85,180,91
4163,85,180,91
4211,85,180,92
4259,85,180,92
4307,86,180,92
4355,86,180,92
4403,86,180,90
4451,86,180,90
4499,86,180,90
4547,83,180,90
4595,87,180,90
4643,87,180,90
4691,88,180,90
