ms,current,servoWrite,wanted
4,88,0,88
50,88,0,87
89,88,0,87
128,88,0,86
168,88,0,86
208,88,0,85
248,88,0,85
288,88,0,84
334,87,67,84
380,87,64,83
426,86,60,82
472,86,60,82
518,85,56,81
564,84,55,81
610,84,53,80
656,83,49,79
702,82,49,79
748,81,47,78
794,80,46,77
840,78,45,77
886,75,47,76
932,71,52,76
978,69,60,75
1024,67,64,74
1070,66,69,74
1116,65,72,73
1162,65,75,73
1208,64,76,72
1254,64,79,71
1300,64,80,71
1346,64,81,70
1392,64,82,70
1438,64,82,69
1484,64,81,68
1576,64,81,67
1622,64,80,66
1668,64,80,66
1714,64,78,65
1760,64,77,65
1806,64,75,64
1852,64,73,63
1898,64,71,63
1944,64,69,62
1990,64,67,62
2036,64,63,61
2082,63,60,60
2128,63,60,60
2174,63,57,59
2220,63,53,58
2266,62,50,58
2312,62,48,57
2358,62,45,57
2404,62,41,56
2450,62,36,55
2496,62,32,55
2542,62,27,54
2588,61,22,54
2634,61,19,53
2680,61,14,52
2726,61,9,52
2772,61,3,51
2818,60,0,50
2864,60,0,50
2910,60,0,49
2956,60,0,49
3002,59,0,48
3048,59,0,47
3094,59,0,47
3140,59,0,46
3186,58,0,46
3232,58,0,45
3278,58,0,44
3324,57,0,44
3370,56,0,43
3416,56,0,43
3462,55,0,42
3508,54,0,41
3554,53,0,41
3600,52,0,40
3646,51,0,39
3692,49,0,39
3738,48,0,38
3784,46,0,38
3830,45,0,37
3876,44,0,36
3922,42,0,36
3968,41,0,35
4014,40,0,35
4060,40,0,34
4106,39,0,33
4152,38,0,33
4198,38,0,32
4244,37,0,31
4290,37,0,31
4336,37,0,30
4382,36,0,30
4428,36,0,29
4474,36,0,29
4520,35,0,29
4566,35,0,29
4612,35,0,29
4658,35,0,29
4704,34,0,29
4750,34,0,29
4796,34,0,29
4842,34,0,29
4888,34,0,29
4934,34,0,29
4980,34,0,29
5026,33,0,29
5072,33,0,29
5118,33,0,29
5164,33,0,29
5210,33,0,29
5256,33,0,29
5302,32,0,29
5348,32,0,29
5394,32,0,29
5440,32,0,29
5486,32,0,29
5532,32,0,29
5578,32,0,29
5624,31,0,29
