ms,current,servoWrite,wanted
4,33,177,33
52,33,177,33
94,33,177,33
136,33,178,34
178,33,178,34
220,33,179,35
262,34,179,35
309,35,51,36
356,36,63,37
403,36,64,37
450,36,71,38
497,37,77,39
544,38,77,39
591,39,79,40
638,41,80,40
685,43,75,41
732,45,69,42
780,46,62,42
828,47,60,43
876,47,56,44
924,47,58,44
972,47,60,45
1020,47,62,46
1068,47,64,46
1116,47,68,47
1164,48,72,47
1212,49,71,48
1260,49,71,49
1308,50,75,49
1356,51,74,50
1404,52,74,51
1452,52,72,51
1500,53,77,52
1548,53,76,53
1596,53,80,53
1644,54,85,54
1692,54,83,54
1740,55,90,55
1788,55,89,56
1836,55,95,56
1884,55,101,57
1933,56,108,58
1982,56,108,58
2030,56,116,59
2078,57,124,60
2127,57,125,60
2176,57,134,61
2225,57,143,62
2274,58,151,62
2323,58,155,63
2372,58,166,64
2421,55,175,64
2470,59,180,65
2519,59,180,65
2568,59,180,66
2617,59,180,67
2666,59,180,67
2715,60,180,68
2764,60,180,69
2813,61,180,69
2862,61,180,70
2911,62,180,71
2960,64,180,71
3009,66,180,72
3058,69,180,73
3107,73,180,73
3156,76,180,74
3205,78,180,75
3254,79,180,75
3303,80,180,76
3352,81,180,77
3401,81,180,77
3450,82,180,78
3499,82,180,79
3548,83,180,79
3597,83,180,80
3646,83,180,81
3695,84,180,81
3744,84,180,82
3793,84,180,82
3842,84,180,83
3891,85,180,84
3940,85,180,84
3988,85,180,85
4036,85,180,86
4084,85,180,86
4132,86,180,87
4181,86,180,88
4229,86,180,88
4277,86,180,89
4325,87,180,90
4374,87,180,90
4422,87,180,91
4470,88,180,92
4519,88,180,92
4567,89,180,93
4616,89,180,93
4664,90,180,94
4713,91,180,95
4762,91,180,95
4810,93,180,96
4859,94,180,97
4908,95,180,97
4957,97,180,98
5006,98,180,99
5055,99,180,99
5104,101,180,100
5153,103,180,101
