ms,current,servoWrite,wanted
4,106,0,106
52,106,0,105
94,106,0,105
136,106,0,104
178,106,0,104
220,106,0,103
262,106,0,103
304,106,0,102
346,105,0,101
394,105,53,101
442,103,43,100
490,100,48,100
538,96,58,99
586,91,77,98
634,89,105,98
682,88,119,97
730,88,128,96
778,88,133,96
826,88,136,95
874,88,139,94
922,90,142,94
970,93,131,93
1066,99,91,92
1114,100,65,91
1162,101,48,91
1211,101,28,90
1260,101,13,89
1308,101,0,89
1356,100,0,88
1404,98,0,87
1452,95,0,87
1500,91,0,86
1548,88,0,85
1596,87,0,85
1644,86,0,84
1692,85,0,84
1740,84,0,83
1788,84,0,82
1836,84,0,82
1884,83,0,81
1932,83,0,80
1980,83,0,80
2028,82,0,79
2076,82,0,78
2124,82,0,78
2172,82,0,77
2220,82,0,76
2268,81,0,76
2316,81,0,75
2364,81,0,75
2412,81,0,74
2460,81,0,73
2508,80,0,73
2556,80,0,72
2604,80,0,71
2652,80,0,71
2700,79,0,70
2748,79,0,69
2796,78,0,69
2844,78,0,68
2892,78,0,68
2940,77,0,67
2988,76,0,66
3036,76,0,66
3084,75,0,65
3132,74,0,64
3180,72,0,64
3228,71,0,63
3276,69,0,62
3324,68,0,62
3372,66,0,61
3420,64,0,60
3468,63,0,60
3516,61,0,59
3564,60,0,59
3612,60,0,58
3660,59,0,57
3708,58,0,57
3756,58,0,56
3804,57,0,55
3852,57,0,55
3900,56,0,54
3948,56,0,53
3996,56,0,53
4044,56,0,52
4092,55,0,52
4140,55,0,51
4188,55,0,50
4236,55,0,50
4284,54,0,49
4332,54,0,48
4380,54,0,48
4428,54,0,47
4476,54,0,46
4524,54,0,46
4572,53,0,45
4620,53,0,44
4668,53,0,44
4716,53,0,43
4764,53,0,43
4812,53,0,42
4860,52,0,41
4908,52,0,41
4956,52,0,40
5005,52,0,39
5054,52,0,39
5103,52,0,38
5152,51,0,37
5200,51,0,37
5249,51,0,36
5298,51,0,35
5347,50,0,35
5395,50,0,34
5444,50,0,34
5493,49,0,33
5542,49,0,32
5591,48,0,32
5639,48,0,31
5688,47,0,30
5737,45,0,30
5785,44,0,29
5833,43,0,29
5881,41,0,29
5929,40,0,29
5977,38,0,29
6025,37,0,29
6073,36,0,29
6121,34,0,29
6169,33,0,29
6217,32,0,29
6265,31,0,29
