ms,current,servoWrite,wanted
4,34,6,34
52,34,5,33
93,34,5,33
134,34,4,32
175,34,4,32
216,34,3,31
257,34,3,31
298,34,2,30
339,34,1,29
380,34,1,29
421,34,0,28
462,34,0,28
503,34,0,27
544,34,0,27
585,34,0,26
626,34,0,26
667,34,0,25
708,34,0,25
749,34,0,24
790,34,0,23
831,34,0,23
872,34,0,22
913,34,0,22
954,34,0,21
995,34,0,21
1037,34,0,20
1079,34,0,20
1121,34,0,20
1163,34,0,20
1205,34,0,20
1247,34,0,20
1289,34,0,20
1331,34,0,20
1373,34,0,20
1415,34,0,20
1457,34,0,20
1499,34,0,20
1541,34,0,20
1583,34,0,20
1625,34,0,20
1667,34,0,20
1709,34,0,20
1751,34,0,20
1793,34,0,20
1835,34,0,20
1877,34,0,20
1919,34,0,20
1961,34,0,20
2003,34,0,20
2045,34,0,20
2087,34,0,20
2129,34,0,20
2171,34,0,20
2213,34,0,20
2255,34,0,20
2297,34,0,20
2339,34,0,20
2381,34,0,20
2423,34,0,20
2465,34,0,20
2507,34,0,20
2549,34,0,20
2591,34,0,20
2633,34,0,20
2675,34,0,20
2717,34,0,20
2759,34,0,20
2801,34,0,20
2843,34,0,20
2885,34,0,20
2927,34,0,20
2969,34,0,20
3011,34,0,20
3053,34,0,20
3095,34,0,20
3137,34,0,20
3179,34,0,20
3221,34,0,20
3263,34,0,20
3305,34,0,20
3347,34,0,20
3389,34,0,20
3431,34,0,20
3473,34,0,20
3515,34,0,20
3557,34,0,20
3599,34,0,20
3641,34,0,20
3683,34,0,20
3725,34,0,20
3767,34,0,20
3809,34,0,20
3851,34,0,20
3893,34,0,20
3935,34,0,20
3977,34,0,20
4019,34,0,20
4061,34,0,20
4103,34,0,20
4145,34,0,20
4187,34,0,20
4229,34,0,20
4271,34,0,20
4313,34,0,20
4355,34,0,20
4397,34,0,20
4439,34,0,20
4481,34,0,20
4523,34,0,20
4565,34,0,20
4607,34,0,20
4649,34,0,20
4691,34,0,20
4733,34,0,20
4775,34,0,20
4817,34,0,20
4859,34,0,20
4901,34,0,20
4943,34,0,20
4985,34,0,20
5027,34,0,20
5069,34,0,20
