ms,current,servoWrite,wanted
4,33,169,33
52,33,169,33
94,33,169,33
136,33,170,34
184,34,49,34
231,35,56,35
279,35,58,36
326,35,65,36
373,35,73,37
420,36,84,38
468,36,87,38
515,36,98,39
563,36,109,39
611,37,122,40
659,37,130,41
707,37,143,41
755,37,158,42
803,38,174,43
851,38,180,43
899,38,180,44
947,39,180,45
995,39,180,45
1043,40,180,46
1091,41,180,46
1139,41,180,47
1187,42,180,48
1235,43,180,48
1283,45,180,49
1331,46,180,50
1379,48,180,50
1427,51,180,51
1475,53,180,52
1524,55,180,52
1573,57,180,53
1622,58,180,54
1671,60,180,54
1720,60,180,55
1769,61,180,55
1818,62,180,56
1867,62,180,57
1916,63,180,57
1965,63,180,58
2014,63,180,59
2063,64,180,59
2112,64,180,60
2161,64,180,61
2210,65,180,61
2259,65,180,62
2308,65,180,63
2357,65,180,63
2406,65,180,64
2455,65,180,65
2504,66,180,65
2553,66,180,66
2602,66,180,67
2651,66,180,67
2700,66,180,68
2749,67,180,69
2798,67,180,69
2847,67,180,70
2896,68,180,71
2945,69,180,71
2994,70,180,72
3043,71,180,72
3092,74,180,73
3141,77,180,74
3190,80,180,74
3239,83,180,75
3288,85,180,76
3337,86,180,76
3386,87,180,77
3435,88,175,78
3484,88,155,78
3533,89,142,79
3582,90,124,80
3631,90,104,80
3679,90,91,81
3727,90,81,82
3775,90,69,82
3823,90,60,83
3871,90,53,84
3919,90,45,84
3967,90,40,85
4015,89,35,85
4063,88,40,86
4111,87,47,87
4159,86,57,87
4207,84,71,88
4255,81,95,89
4304,79,131,89
4353,78,168,90
4402,78,180,91
4451,78,180,91
4500,78,180,92
4549,79,180,93
4598,82,180,93
4647,85,180,94
4696,86,180,95
4745,87,180,95
4794,88,180,96
4843,89,180,96
4892,89,180,97
4941,90,180,98
4990,90,180,98
5039,91,180,99
5088,91,180,100
5137,91,180,100
5186,91,180,101
5235,91,180,101
5284,92,180,101
5333,92,180,101
5382,92,180,101
5431,93,180,101
5480,93,180,101
5529,93,180,101
5578,93,180,101
5627,93,180,101
5676,94,180,101
5725,94,180,101
5774,94,180,101
5823,94,180,101
5872,95,180,101
5921,95,180,101
5970,95,180,101
6019,96,180,101
6068,96,180,101
6117,97,180,101
6166,98,180,101
6215,99,180,101
