ms,current,servoWrite,wanted
4,31,171,31
52,31,171,31
94,32,171,31
141,33,26,32
189,34,32,32
237,35,31,33
285,35,29,34
333,35,32,34
380,35,36,35
427,35,43,36
474,36,49,36
521,36,51,37
568,37,59,38
616,37,61,38
663,38,70,39
711,38,71,39
758,38,81,40
805,39,91,41
853,39,95,41
901,39,106,42
949,39,118,43
997,40,131,43
1045,40,139,44
1093,40,152,44
1141,41,167,45
1189,41,177,46
1237,41,180,46
1285,41,180,47
1333,42,180,48
1381,42,180,48
1429,43,180,49
1477,44,180,50
1525,45,180,50
1573,46,180,51
1621,47,180,52
1670,48,180,52
1718,50,180,53
1766,52,180,53
1814,55,180,54
1863,58,180,55
1912,60,180,55
1961,61,180,56
2010,62,180,57
2059,63,180,57
2108,64,180,58
2157,65,180,59
2206,65,180,59
2255,66,180,60
2304,66,180,61
2353,67,180,61
2402,67,180,62
2451,67,180,63
2500,67,180,63
2549,68,180,64
2598,68,180,65
2647,68,180,65
2696,68,180,66
2745,69,180,67
2794,69,180,67
2843,69,180,68
2892,69,180,68
2941,69,180,69
2990,69,180,70
3039,70,180,70
3088,70,180,71
3137,71,180,72
3186,71,180,72
3235,72,180,73
3284,73,180,74
3333,74,180,74
3382,77,180,75
3431,80,180,76
3480,83,180,76
3529,86,180,77
3627,89,142,78
3676,90,122,79
3725,91,101,80
3773,91,80,80
3821,91,65,81
3869,91,51,82
3917,91,38,82
3965,91,27,83
4013,91,16,83
4061,91,7,84
4109,91,0,85
4157,89,0,85
4205,86,2,86
4253,83,24,87
4301,78,52,87
4350,75,101,88
4399,74,148,89
4448,74,180,89
4497,74,180,90
4546,74,180,91
4595,74,180,91
4644,76,180,92
4693,78,180,92
4742,81,180,93
4791,85,180,94
4840,87,180,94
4889,89,180,95
4938,90,180,96
4987,91,180,96
5036,91,180,97
5085,92,180,98
5134,93,180,98
5183,93,180,99
5232,93,180,100
5281,94,180,100
5330,94,180,101
5379,94,180,101
5428,94,180,101
5477,95,180,101
5526,95,180,101
5575,95,180,101
5624,95,180,101
5673,95,180,101
5722,96,180,101
5771,96,180,101
5820,96,180,101
5869,96,180,101
5918,97,180,101
5967,97,180,101
6016,97,180,101
6065,97,180,101
6114,98,180,101
6163,98,180,101
6212,98,180,101
6261,99,180,101
