ms,current,servoWrite,wanted
4,33,191,33
52,33,191,33
94,33,191,33
136,33,192,34
178,33,192,34
220,33,193,35
267,35,76,35
314,37,85,36
361,39,73,37
408,40,57,37
455,41,53,38
502,41,46,39
549,41,52,39
596,41,58,40
643,41,64,40
690,41,72,41
737,41,82,42
784,42,92,42
832,44,91,43
880,46,77,44
928,47,61,44
976,48,57,45
1024,48,50,46
1072,48,56,46
1120,48,62,47
1168,48,68,47
1216,48,77,48
1264,48,87,49
1312,49,97,49
1360,49,96,50
1409,50,109,51
1458,51,108,51
1507,52,108,52
1556,52,108,53
1605,53,120,53
1654,53,119,54
1702,53,132,55
1750,54,144,55
1799,54,145,56
1847,54,160,57
1895,55,174,57
1944,55,176,58
1992,55,180,58
2041,55,180,59
2090,55,180,60
2139,56,180,60
2188,56,180,61
2237,56,180,62
2286,56,180,62
2335,56,180,63
2384,57,180,64
2433,57,180,64
2482,57,180,65
2531,58,180,66
2580,59,180,66
2629,56,180,67
2678,60,180,68
2727,62,180,68
2776,65,180,69
2825,68,180,70
2874,71,180,70
2923,74,180,71
2972,75,180,72
3021,77,180,72
3070,78,180,73
3119,79,180,73
3168,79,180,74
3217,80,180,75
3266,80,180,75
3315,80,180,76
3364,81,180,77
3413,81,180,77
3462,81,180,78
3511,81,180,79
3560,82,180,79
3609,82,180,80
3658,82,180,81
3707,82,180,81
3755,83,180,82
3804,83,180,83
3852,83,180,83
3900,83,180,84
3948,84,180,85
3997,84,180,85
4046,84,180,86
4094,84,180,87
4142,85,180,87
4191,85,180,88
4240,85,180,88
4289,86,180,89
4338,86,180,90
4386,87,180,90
4435,88,180,91
4484,89,180,92
4533,89,180,92
4581,91,180,93
4630,92,180,94
4679,93,180,94
4728,95,180,95
4777,96,180,96
4825,98,180,96
4874,99,180,97
4923,101,180,98
4972,103,180,98
5021,104,180,99
5070,105,180,100
5119,106,180,100
5168,106,180,101
5217,107,180,101
5266,107,180,102
5315,108,180,103
5364,108,180,103
5413,108,180,104
5462,109,180,105
5511,109,180,105
5560,109,180,106
5609,109,180,107
5658,109,180,107
5707,109,180,108
5756,110,180,109
