ms,current,servoWrite,wanted
4,114,0,114
52,114,0,113
94,114,0,113
136,114,0,112
178,112,0,112
226,110,110,111
274,108,113,110
322,107,124,110
370,107,130,109
418,107,130,109
466,107,129,108
514,107,126,107
562,107,123,107
610,107,118,106
658,107,111,105
706,107,105,105
754,107,96,104
802,106,86,103
850,105,82,103
898,104,78,102
946,103,75,101
994,102,74,101
1042,101,72,100
1091,101,72,100
1140,100,64,99
1188,100,63,98
1237,100,55,98
1286,99,46,97
1334,99,43,96
1382,99,33,96
1431,98,22,95
1479,98,17,94
1527,98,6,94
1575,97,0,93
1623,97,0,92
1671,97,0,92
1719,97,0,91
1767,96,0,91
1815,96,0,90
1863,96,0,89
1911,95,0,89
1959,95,0,88
2007,95,0,87
2055,94,0,87
2103,93,0,86
2151,92,0,85
2199,90,0,85
2247,87,0,84
2295,84,0,83
2343,80,0,83
2391,77,0,82
2439,76,0,82
2487,75,0,81
2535,74,0,80
2583,74,0,80
2631,73,0,79
2679,73,0,78
2727,72,0,78
2775,72,0,77
2823,72,0,76
2871,72,0,76
2919,72,0,75
2967,71,0,75
3015,71,0,74
3063,71,0,73
3111,71,0,73
3159,70,0,72
3207,70,0,71
3255,70,0,71
3303,70,0,70
3351,70,0,69
3399,70,0,69
3447,69,0,68
3495,69,0,67
3543,69,0,67
3591,68,0,66
3639,68,0,66
3687,68,0,65
3735,67,0,64
3783,67,0,64
3831,66,0,63
3879,66,0,62
3927,65,0,62
3975,65,0,61
4023,64,0,60
4071,62,0,60
4119,61,0,59
4167,60,0,59
4215,58,0,58
4263,57,0,57
4311,55,0,57
4359,54,0,56
4407,52,0,55
4455,51,0,55
4503,50,0,54
4551,49,0,53
4599,48,0,53
4647,48,0,52
4695,47,0,51
4743,47,0,51
4791,46,0,50
4839,46,0,50
4887,46,0,49
4935,45,0,48
4983,45,0,48
5031,45,0,47
5079,44,0,46
5127,44,0,46
5175,44,0,45
5223,44,0,44
5271,44,0,44
5319,44,0,43
5367,43,0,43
5415,43,0,42
5463,43,0,41
5511,43,0,41
5559,43,0,40
5607,42,0,39
5655,42,0,39
5703,42,0,38
5751,42,0,37
5799,42,0,37
5847,42,0,36
5895,42,0,35
5943,42,0,35
5991,41,0,34
6039,41,0,34
6087,41,0,33
6135,41,0,32
6183,41,0,32
6231,40,0,31
6279,40,0,30
6327,40,0,30
6375,40,0,29
6423,40,0,29
6471,39,0,29
6519,39,0,29
6567,39,0,29
6615,38,0,29
6663,38,0,29
6711,37,0,29
6759,37,0,29
6807,36,0,29
6855,35,0,29
6903,34,0,29
6951,32,0,29
6999,31,0,29
