ms,current,servoWrite,wanted
4,33,171,33
52,33,171,33
94,33,171,33
136,33,172,34
178,33,172,34
220,33,173,35
268,35,171,35
316,38,180,36
364,41,159,37
412,43,107,37
460,44,58,38
508,45,20,39
555,46,0,39
602,46,0,40
649,46,0,41
696,46,0,41
743,46,0,42
790,45,0,42
837,44,0,43
884,43,0,44
931,41,0,44
978,40,0,45
1026,38,39,46
1074,37,142,46
1122,36,180,47
1170,36,180,48
1218,36,180,48
1266,36,180,49
1314,37,180,49
1362,40,180,50
1411,42,180,51
1460,44,180,51
1509,45,180,52
1558,47,180,53
1607,48,180,53
1656,48,180,54
1705,49,180,55
1754,50,180,55
1803,50,180,56
1852,51,180,57
1901,51,180,57
1950,51,180,58
1999,51,180,59
2048,52,180,59
2097,52,180,60
2146,52,180,61
2195,53,180,61
2244,53,180,62
2293,53,180,62
2342,53,180,63
2391,53,180,64
2440,54,180,64
2489,54,180,65
2538,54,180,66
2587,54,180,66
2636,54,180,67
2685,55,180,68
2734,55,180,68
2783,56,180,69
2832,57,180,70
2881,59,180,70
2930,62,180,71
2979,65,180,72
3028,68,180,72
3077,71,180,73
3126,73,180,74
3175,74,180,74
3224,75,180,75
3273,76,180,76
3371,77,180,77
3420,77,180,78
3469,78,180,78
3518,78,180,79
3567,78,180,79
3616,79,180,80
3665,79,180,81
3714,79,180,81
3763,79,180,82
3811,80,180,83
3860,80,180,83
3908,80,180,84
3956,80,180,85
4004,81,180,85
4053,81,180,86
4102,81,180,87
4150,81,180,87
4198,81,180,88
4247,82,180,89
4296,82,180,89
4345,82,180,90
4394,83,180,90
4443,83,180,91
4492,84,180,92
4541,84,180,92
4590,85,180,93
4639,86,180,94
4688,87,180,94
4737,88,180,95
4786,89,180,96
4835,90,180,96
4884,91,180,97
4933,93,180,98
4982,94,180,98
5031,96,180,99
5080,97,180,100
5129,99,180,100
5178,101,180,101
