ms,current,servoWrite,wanted
4,32,166,32
52,32,166,32
93,32,166,32
134,32,167,33
176,32,167,33
218,32,168,34
260,34,168,34
307,36,51,35
354,38,55,36
401,39,51,36
448,39,49,37
495,38,49,38
542,38,52,38
589,38,56,39
636,38,60,39
683,38,67,40
730,38,75,41
777,38,83,41
824,39,94,42
871,41,102,43
919,43,105,43
967,45,108,44
1015,46,106,44
1063,47,106,45
1111,48,106,46
1159,49,103,46
1207,50,101,47
1255,50,97,48
1303,50,96,48
1351,51,97,49
1399,51,95,50
1447,51,96,50
1495,52,98,51
1543,52,97,51
1591,52,100,52
1639,52,105,53
1687,52,109,53
1735,53,116,54
1783,53,120,55
1831,53,127,55
1879,53,136,56
1927,53,145,57
1975,54,156,57
2023,54,164,58
2071,54,177,59
2119,54,180,59
2167,55,180,60
2215,55,180,60
2263,56,180,61
2311,57,180,62
2359,58,180,62
2407,60,180,63
2455,62,180,64
2503,65,180,64
2551,69,180,65
2599,72,180,66
2647,73,180,66
2695,75,180,67
2744,76,180,67
2792,76,180,68
2840,77,180,69
2888,77,180,69
2936,78,178,70
2984,78,165,71
3032,78,154,71
3080,79,144,72
3128,79,133,73
3176,79,123,73
3224,79,116,74
3272,79,109,75
3320,80,103,75
3368,80,96,76
3416,80,91,76
3464,80,88,77
3512,80,86,78
3560,79,85,78
3608,79,89,79
3656,79,92,80
3704,79,96,80
3752,79,103,81
3800,79,111,82
3848,79,119,82
3896,79,129,83
3944,79,141,84
3992,79,153,84
4040,79,167,85
4088,79,180,85
4136,79,180,86
4184,80,180,87
4232,80,180,87
4280,80,180,88
4328,80,180,89
4376,80,180,89
4424,81,180,90
4472,81,180,91
4520,81,180,91
4568,81,180,92
4616,82,180,92
4664,82,180,93
4712,82,180,94
4760,83,180,94
4808,83,180,95
4856,84,180,96
4904,84,180,96
4952,85,180,97
5000,85,180,98
5048,86,180,98
5096,87,180,99
5144,89,180,99
5192,90,180,99
5240,91,180,99
5288,93,180,99
5336,94,180,99
5384,96,180,99
5432,97,180,99
