ms,current,servoWrite,wanted
4,35,170,32
57,32,0,32
99,32,170,32
141,32,171,33
183,32,171,33
225,32,172,34
267,32,173,35
309,32,173,35
356,34,91,36
403,35,83,36
450,36,85,37
497,38,86,38
544,39,77,38
591,42,77,39
638,44,59,39
686,45,49,40
734,45,45,41
782,45,47,41
830,45,49,42
878,45,52,43
926,45,55,43
974,45,59,44
1022,45,64,45
1070,45,69,45
1118,45,75,46
1166,45,81,46
1214,46,88,47
1262,47,88,48
1310,48,88,48
1358,50,88,49
1406,50,80,50
1454,51,87,50
1502,52,85,51
1550,52,84,52
1598,53,90,52
1646,53,88,53
1694,53,95,54
1743,54,100,54
1791,54,99,55
1839,54,106,55
1887,54,113,56
1935,55,122,57
1984,55,121,57
2033,55,131,58
2082,56,140,59
2131,56,140,59
2180,56,151,60
2229,56,161,61
2278,53,171,61
2327,57,180,62
2376,57,180,63
2425,57,180,63
2474,57,180,64
2523,57,180,65
2572,58,180,65
2621,58,180,66
2670,59,180,67
2719,59,180,67
2768,60,180,68
2817,62,180,68
2866,64,180,69
2915,67,180,70
2964,71,180,70
3013,74,180,71
3062,76,180,72
3111,77,180,72
3160,78,180,73
3209,79,180,74
3258,79,180,74
3307,80,180,75
3356,80,180,76
3405,81,180,76
3454,81,180,77
3503,81,180,78
3552,82,180,78
3601,82,180,79
3650,82,180,80
3699,82,180,80
3748,83,180,81
3797,83,180,82
3846,83,180,82
3894,83,180,83
3942,84,180,83
3991,84,180,84
4039,84,180,85
4087,84,180,85
4136,85,180,86
4185,85,180,87
4233,85,180,87
4281,85,180,88
4329,86,180,89
4378,86,180,89
4426,87,180,90
4475,87,180,91
4523,88,180,91
4572,89,180,92
4621,90,180,93
4670,91,180,93
4719,92,180,94
4768,94,180,94
4817,95,180,95
4866,96,180,96
4914,98,180,96
4963,99,180,97
