ms,current,servoWrite,wanted
4,31,181,31
52,31,181,31
94,31,181,31
136,31,182,32
178,31,182,32
220,31,183,33
262,32,183,33
309,33,54,34
356,34,52,35
403,34,49,35
450,34,55,36
497,34,61,37
544,34,66,37
591,34,72,38
638,35,77,38
685,35,75,39
732,37,81,40
779,38,70,40
826,40,68,41
873,41,58,42
920,42,55,42
967,43,53,43
1015,43,50,43
1063,43,56,44
1111,43,62,45
1159,43,67,45
1207,43,74,46
1255,44,80,47
1303,45,77,47
1351,46,75,48
1399,48,73,49
1447,49,62,49
1495,49,60,50
1543,49,65,50
1591,49,72,51
1639,49,78,52
1687,50,83,52
1735,50,81,53
1783,51,87,54
1831,52,84,54
1879,52,82,55
1927,53,88,56
1975,53,85,56
2023,53,92,57
2071,54,98,58
2119,54,95,58
2168,54,101,59
2217,55,106,59
2266,55,104,60
2315,55,111,61
2364,55,116,61
2413,56,122,62
2462,56,120,63
2511,56,126,63
2560,56,132,64
2609,56,138,65
2658,57,143,65
2707,57,141,66
2756,57,148,67
2805,57,153,67
2854,57,159,68
2903,58,165,69
2952,58,163,69
3001,59,169,70
3050,59,167,71
3099,60,172,71
3148,61,170,72
3197,63,169,73
3246,65,158,73
3295,69,148,74
3344,72,121,74
3393,74,104,75
3441,76,94,76
3489,76,83,76
3537,76,89,77
3585,76,95,78
3634,76,100,78
3683,76,107,79
3732,76,113,80
3781,76,118,80
3830,77,124,81
3879,78,122,82
3928,79,120,82
3977,79,118,83
4026,80,124,84
4075,80,121,84
4124,81,128,85
4173,81,126,86
4222,81,131,86
4271,82,137,87
4320,82,136,88
4369,82,141,88
4418,82,147,89
4467,83,152,89
4516,83,150,90
4564,83,157,91
4613,83,162,91
4662,83,168,92
4711,84,174,93
4760,84,171,93
4809,84,178,94
4907,85,180,95
4956,85,180,96
5005,85,180,97
5054,86,180,97
5103,86,180,98
5152,86,180,99
5201,87,180,99
5250,87,180,100
5299,88,180,101
5348,89,180,101
5397,89,180,102
5446,90,180,103
5495,92,180,103
5544,93,180,104
5593,94,180,104
5642,96,180,105
5691,97,180,106
5740,99,178,106
5789,100,162,106
5838,102,154,106
5887,103,138,106
5936,105,130,106
