ms,current,servoWrite,wanted
4,32,176,32
52,32,176,32
94,32,176,32
136,32,177,33
178,32,177,33
220,32,178,34
262,34,178,34
309,35,59,35
356,37,69,36
403,38,54,36
450,38,51,37
497,38,59,38
544,38,67,38
591,38,77,39
638,39,87,39
685,40,87,40
732,42,86,41
780,44,71,41
828,46,55,42
876,46,38,43
924,46,42,43
972,46,45,44
1020,46,50,45
1068,46,56,45
1116,46,64,46
1164,46,72,46
1212,46,83,47
1260,46,95,48
1308,46,107,48
1356,47,121,49
1404,48,124,50
1453,49,126,50
1502,50,128,51
1551,51,130,52
1600,51,130,52
1648,52,143,53
1697,52,144,54
1745,52,157,54
1793,53,171,55
1842,53,172,55
1891,53,180,56
1940,54,180,57
1989,54,180,57
2038,54,180,58
2087,54,180,59
2136,54,180,59
2185,55,180,60
2234,55,180,61
2283,55,180,61
2332,55,180,62
2381,55,180,63
2430,56,180,63
2479,56,180,64
2528,57,180,65
2577,57,180,65
2626,58,180,66
2675,59,180,67
2724,60,180,67
2773,62,180,68
2822,65,180,69
2871,68,180,69
2920,72,180,70
2969,74,180,70
3018,75,180,71
3067,76,180,72
3116,77,180,72
3165,78,180,73
3214,78,180,74
3263,79,180,74
3312,79,180,75
3361,80,180,76
3410,80,180,76
3459,80,180,77
3508,80,180,78
3557,81,180,78
3606,81,180,79
3655,81,180,80
3704,81,180,80
3752,82,180,81
3801,82,180,82
3850,82,180,82
3899,82,180,83
3947,82,180,84
3995,83,180,84
4044,83,180,85
4092,83,180,85
4140,84,180,86
4189,84,180,87
4237,84,180,87
4285,85,180,88
4334,85,180,89
4382,86,180,89
4431,86,180,90
4479,87,180,91
4528,88,180,91
4577,89,180,92
4626,90,180,93
4675,91,180,93
4724,93,180,94
4773,94,180,95
4822,96,180,95
4870,97,180,96
4919,99,180,96
4968,101,180,97
5017,102,180,98
