ms,current,servoWrite,wanted
4,31,175,31
52,31,175,31
94,31,175,31
136,31,176,32
178,31,176,32
220,31,177,33
267,33,95,33
314,34,88,34
361,36,88,35
408,38,70,35
455,40,52,36
502,41,31,37
550,41,21,37
598,41,25,38
646,41,30,39
694,41,35,39
742,39,41,40
789,38,77,40
837,38,105,41
885,38,121,42
933,38,139,42
981,38,158,43
1029,41,179,44
1077,43,157,44
1125,45,147,45
1173,46,134,46
1221,47,131,46
1270,48,129,47
1319,49,125,47
1368,50,121,48
1417,51,116,49
1466,51,110,49
1515,51,118,50
1563,52,128,51
1612,52,123,51
1660,53,133,52
1709,53,130,53
1757,53,140,53
1805,53,151,54
1854,54,164,55
1903,54,163,55
1951,54,177,56
1999,54,180,57
2048,54,180,57
2097,55,180,58
2146,55,180,59
2195,55,180,59
2244,55,180,60
2293,55,180,60
2342,56,180,61
2391,56,180,62
2440,57,180,62
2489,58,180,63
2538,59,180,64
2587,61,180,64
2636,64,180,65
2685,67,180,66
2734,71,180,66
2783,73,180,67
2832,74,180,68
2881,75,180,68
2930,76,180,69
2979,77,180,70
3028,78,177,70
3077,78,161,71
3126,79,158,72
3175,79,141,72
3224,79,139,73
3273,79,138,74
3371,80,124,75
3420,80,126,76
3469,80,127,76
3518,80,130,77
3566,81,134,77
3615,81,126,78
3663,81,131,79
3711,81,137,79
3759,81,145,80
3807,81,154,81
3855,82,163,81
3903,82,160,82
3951,82,171,83
3999,82,180,83
4047,83,180,84
4095,83,180,85
4143,83,180,85
4191,83,180,86
4239,84,180,86
4288,84,180,87
4336,85,180,88
4385,85,180,88
4434,86,180,89
4483,87,180,90
4532,87,180,90
4580,88,180,91
4629,89,180,92
4678,91,180,92
4727,92,180,93
4776,93,180,94
4825,95,180,94
4873,96,180,95
4922,97,180,96
4971,99,180,96
5020,101,180,97
