ms,current,servoWrite,wanted
4,99,0,99
52,99,0,98
93,99,0,98
134,99,0,97
181,98,83,97
228,97,75,96
275,97,74,95
322,96,67,95
369,96,66,94
416,96,58,94
463,95,49,93
510,95,46,92
557,95,37,92
604,94,25,91
651,94,20,90
698,94,10,90
745,94,0,89
792,93,0,89
839,93,0,88
886,93,0,87
933,93,0,87
980,92,0,86
1027,92,0,85
1075,91,0,85
1123,91,0,84
1171,91,0,83
1219,90,0,83
1267,89,0,82
1315,89,0,82
1363,87,0,81
1411,85,0,80
1459,83,0,80
1507,80,0,79
1555,76,0,78
1603,73,0,78
1651,72,0,77
1699,71,0,76
1747,70,0,76
1795,69,0,75
1843,69,0,75
1891,69,0,74
1939,68,0,73
1987,68,0,73
2035,68,0,72
2083,68,0,71
2131,68,0,71
2179,67,0,70
2227,67,0,69
2275,67,0,69
2323,67,0,68
2371,67,0,67
2419,66,0,67
2467,66,0,66
2515,66,0,66
2563,66,0,65
2611,66,0,64
2659,65,0,64
2707,65,0,63
2755,65,0,62
2803,65,0,62
2851,64,0,61
2899,64,0,60
2947,63,0,60
2995,63,0,59
3043,63,0,59
3091,62,0,58
3139,61,0,57
3187,61,0,57
3235,60,0,56
3283,59,0,55
3331,57,0,55
3379,56,0,54
3427,54,0,53
3475,53,0,53
3523,51,0,52
3571,49,0,51
3619,48,0,51
3667,47,0,50
3715,46,0,50
3763,45,0,49
3811,44,0,48
3859,44,0,48
3907,43,0,47
3955,43,0,46
4003,42,0,46
4051,42,0,45
4099,42,0,44
4147,41,0,44
4195,41,0,43
4243,41,0,43
4291,40,0,42
4339,40,0,41
4387,40,0,41
4435,40,0,40
4483,40,0,39
4531,39,0,39
4579,39,0,38
4627,39,0,37
4675,39,0,37
4723,39,0,36
4771,39,0,35
4819,39,0,35
4867,38,0,34
4915,38,0,34
4963,38,0,33
5011,38,0,32
5059,38,0,32
5107,38,0,31
5155,37,0,31
5203,37,0,31
5251,37,0,31
5299,37,0,31
5347,37,0,31
5395,37,0,31
5443,36,0,31
5491,36,0,31
5539,36,0,31
5587,36,0,31
5635,36,0,31
5683,35,0,31
5731,35,0,31
5779,35,0,31
5827,34,0,31
5875,34,0,31
5923,33,0,31
