ms,current,servoWrite,wanted
4,109,0,109
52,109,0,108
94,109,0,108
136,108,0,107
184,107,127,107
232,105,104,106
280,104,110,105
328,102,111,105
376,102,118,104
424,101,112,103
472,100,115,103
520,99,117,102
568,99,119,102
616,98,114,101
664,98,117,100
712,97,113,100
760,97,115,99
808,96,111,98
856,95,114,98
904,95,115,97
952,94,110,96
1000,93,113,96
1048,93,115,95
1097,92,110,94
1146,92,113,94
1195,92,108,93
1244,91,105,93
1293,91,107,92
1342,90,102,91
1391,90,105,91
1440,90,100,90
1489,89,95,89
1537,89,98,89
1585,88,93,88
1633,88,95,87
1681,88,90,87
1729,87,86,86
1777,87,87,85
1825,87,84,85
1873,86,79,84
1921,86,81,83
1969,86,76,83
2017,86,71,82
2065,85,67,82
2113,85,68,81
2161,85,62,80
2210,84,58,80
2258,84,59,79
2307,84,52,78
2356,84,48,78
2405,83,42,77
2454,83,43,76
2503,82,37,76
2552,82,38,75
2601,81,31,74
2650,81,33,74
2699,79,26,73
2748,77,32,72
2797,75,38,72
2846,72,43,71
2895,68,56,71
2944,65,72,70
2993,63,83,69
3042,63,90,69
3091,63,84,68
3140,63,81,67
3189,63,79,67
3238,63,75,66
3287,63,71,65
3336,63,68,65
3385,62,64,64
3433,62,67,63
3482,61,63,63
3530,61,65,62
3579,60,61,61
3627,60,63,61
3676,60,58,60
3725,59,54,59
3773,59,57,59
3822,59,52,58
3871,59,47,57
3920,59,44,57
3969,59,39,56
4018,58,35,56
4067,58,36,55
4116,58,30,54
4165,58,26,54
4214,58,21,53
4263,57,16,52
4312,57,18,52
4361,57,11,51
4409,57,6,50
4457,57,1,50
4505,56,0,49
4553,56,0,48
4601,55,0,48
4649,55,0,47
4697,55,0,46
4745,54,0,46
4793,54,0,45
4841,53,0,45
4889,53,0,44
4937,52,0,43
4985,51,0,43
5033,49,0,42
5081,48,0,41
5129,47,0,41
5177,45,0,40
5225,43,0,39
5273,42,0,39
5321,40,0,38
5369,39,0,38
5417,38,0,37
5465,37,0,36
5513,36,0,36
5561,35,0,35
