ms,current,servoWrite,wanted
4,106,0,106
52,106,0,105
94,106,0,105
136,105,0,104
184,104,123,104
232,102,88,103
280,100,102,102
328,99,121,102
376,98,132,101
424,98,145,100
472,97,148,100
520,97,162,99
568,97,163,99
616,98,163,98
664,99,146,97
712,100,125,97
760,101,97,96
808,101,63,95
856,101,36,95
904,100,4,94
952,98,0,93
999,96,0,93
1047,97,0,92
1095,92,0,91
1143,91,0,91
1191,89,0,90
1239,88,0,90
1287,87,0,89
1335,86,2,88
1383,86,14,88
1431,85,12,87
1479,85,23,86
1527,84,21,86
1575,84,31,85
1623,84,27,84
1671,83,23,84
1719,83,29,83
1767,83,23,83
1816,82,14,82
1865,82,16,81
1913,82,6,81
1961,82,0,80
2009,81,0,79
2057,81,0,79
2105,81,0,78
2153,80,0,77
2201,80,0,77
2249,80,0,76
2297,79,0,75
2345,79,0,75
2393,78,0,74
2441,77,0,74
2489,75,0,73
2537,73,0,72
2585,70,0,72
2633,66,0,71
2681,63,0,70
2729,61,0,70
2777,60,1,69
2826,59,37,68
2874,58,76,68
2923,58,116,67
2972,58,144,66
3021,58,172,66
3070,58,180,65
3119,58,180,65
3168,58,180,64
3217,58,180,63
3266,58,180,63
3315,59,180,62
3364,60,180,61
3413,61,180,61
3462,64,180,60
3511,66,180,59
3560,70,154,59
3609,73,67,58
3657,74,0,57
3705,74,0,57
3753,74,0,56
3801,74,0,55
3849,74,0,55
3897,74,0,54
3945,72,0,53
3993,70,0,53
4041,67,0,52
4089,64,0,52
4137,61,0,51
4185,60,0,50
4233,59,0,50
4281,58,0,49
4329,58,0,48
4377,57,0,48
4425,57,0,47
4473,57,0,46
4521,56,0,46
4569,56,0,45
4617,56,0,45
4665,56,0,44
4713,56,0,43
4761,55,0,43
4809,55,0,42
4857,55,0,41
4905,55,0,41
4953,55,0,40
5001,54,0,39
5049,54,0,39
5097,54,0,38
5145,54,0,37
5193,54,0,37
5241,53,0,36
5289,53,0,36
5337,52,0,35
5385,52,0,34
5434,52,0,34
5483,51,0,33
5532,51,0,32
5581,50,0,32
5629,50,0,32
5677,49,0,32
5725,48,0,32
5773,46,0,32
5822,45,0,32
5870,43,0,32
5918,42,0,32
5966,40,0,32
6014,38,0,32
6062,37,0,32
6110,36,0,32
6158,35,0,32
6206,34,0,32
