ms,current,servoWrite,wanted
4,37,185,37
52,37,185,37
94,37,185,37
136,37,186,38
178,37,186,38
220,37,187,39
262,38,187,39
309,40,44,40
356,41,48,41
403,41,48,41
450,41,53,42
497,41,58,43
544,41,61,43
591,41,66,44
638,42,70,44
685,43,69,45
732,44,69,46
779,45,67,46
826,47,67,47
874,47,60,48
922,48,66,48
970,48,64,49
1066,49,74,50
1114,50,72,51
1162,51,71,51
1210,52,71,52
1258,53,70,53
1306,53,68,53
1354,53,74,54
1402,53,78,55
1450,54,82,55
1498,55,81,56
1546,55,80,57
1594,56,85,57
1642,56,84,58
1690,56,89,58
1738,57,94,59
1834,57,97,60
1883,58,102,61
1932,58,102,62
1981,58,107,62
2030,59,112,63
2079,59,111,64
2128,59,117,64
2177,59,122,65
2226,59,128,66
2275,60,133,66
2324,60,133,67
2373,60,140,68
2422,60,145,68
2471,61,151,69
2520,61,151,70
2569,61,157,70
2618,61,163,71
2667,61,169,71
2716,62,175,72
2765,62,176,73
2814,63,180,73
2863,64,180,74
2912,65,180,75
2961,68,180,75
3010,71,174,76
3059,75,165,77
3108,77,147,77
3157,79,144,78
3206,81,138,79
3255,82,131,79
3304,82,131,80
3353,83,136,81
3402,84,133,81
3451,84,132,82
3500,85,137,83
3549,85,134,83
3598,85,140,84
3647,85,144,85
3696,86,147,85
3745,86,146,86
3794,86,150,86
3843,86,155,87
3891,87,159,88
3940,87,157,88
3988,87,163,89
4036,87,167,90
4084,88,171,90
4133,88,170,91
4181,88,176,92
4229,88,180,92
4277,89,180,93
4326,89,180,94
4374,89,180,94
4422,89,180,95
4470,90,180,96
4519,90,180,96
4567,91,180,97
4616,91,180,97
4665,92,180,98
4714,93,180,99
4763,94,180,99
4812,95,180,100
4861,96,180,101
4910,98,180,101
4959,99,180,102
5008,101,180,103
5057,102,180,103
5106,104,180,104
5155,105,180,105
5204,107,180,105
5253,108,180,106
5302,109,180,107
