ms,current,servoWrite,wanted
5093,126,82,112
5129,125,82,112
5165,125,81,111
5201,125,81,111
5237,125,80,110
5273,124,80,110
5309,124,79,109
5345,124,79,109
5381,124,78,108
5417,123,78,108
5453,123,77,107
5489,123,77,107
5525,122,76,106
5561,121,76,106
5597,120,75,105
5633,119,75,105
5669,117,74,104
5705,115,74,104
5741,113,73,103
5777,111,73,103
5813,109,72,102
5849,108,72,102
5885,107,71,101
5921,106,71,101
5957,106,71,101
5993,105,70,100
6029,105,70,100
6065,104,69,99
6101,104,69,99
6137,104,68,98
6173,103,68,98
6209,103,67,97
6245,103,67,97
6281,103,66,96
6317,102,66,96
6353,102,65,95
6389,102,65,95
6425,102,64,94
6461,102,64,94
6497,102,63,93
6533,101,63,93
6569,102,62,92
6605,101,62,92
6641,101,61,91
6677,101,61,91
6713,101,60,90
6749,101,60,90
6785,101,60,90
6821,101,60,90
6857,101,60,90
6893,100,60,90
6929,100,60,90
6965,100,60,90
7001,100,60,90
7037,100,60,90
7073,100,60,90
7109,100,60,90
7145,100,60,90
7181,100,60,90
7217,100,60,90
7253,100,60,90
7289,100,60,90
7325,100,60,90
7361,100,60,90
7397,100,60,90
7433,99,60,90
7469,99,60,90
7505,99,60,90
7541,99,60,90
7577,99,60,90
7613,99,60,90
7649,99,60,90
7685,99,60,90
7721,99,60,90
7757,99,60,90
7793,99,60,90
7829,99,60,90
7865,99,60,90
7901,99,60,90
7937,99,60,90
7973,98,60,90
8009,98,60,90
8045,98,60,90
8081,98,60,90
8117,98,60,90
8153,98,60,90
8189,98,60,90
8225,98,60,90
8261,98,60,90
8297,98,60,90
8333,98,60,90
8369,98,60,90
8405,98,60,90
8441,98,60,90
8477,94,60,90
8513,98,60,90
8549,97,60,90
8585,97,60,90
8621,97,60,90
8657,97,60,90
8693,97,60,90
8729,97,60,90
8765,97,60,90
8801,97,60,90
8837,97,60,90
8873,97,60,90
8909,97,60,90
8945,97,60,90
8981,97,60,90
9017,97,60,90
9053,97,60,90
9089,97,60,90
9125,97,60,90
9161,97,60,90
9197,97,60,90
9233,97,60,90
9269,97,60,90
9305,97,60,90
9341,97,60,90
9377,97,60,90
9413,97,60,90
9449,97,60,90
9485,97,60,90
9521,97,60,90
9557,97,60,90
9593,97,60,90
9629,97,60,90
9665,97,60,90
9701,97,60,90
9737,97,60,90
9773,97,60,90
9809,97,60,90
9845,97,60,90
9881,97,60,90
9917,97,60,90
9953,97,60,90
9989,97,60,90
10025,97,60,90
10061,97,60,90
10097,97,60,90
10133,97,60,90
10169,97,60,90
10205,97,60,90
10241,97,60,90
10277,97,60,90
10313,97,60,90
10349,97,60,90
10385,97,60,90
10421,96,60,90
10457,96,60,90
10493,96,60,90
10529,96,60,90
10565,96,60,90
10601,96,60,90
10637,96,60,90
10673,96,60,90
10709,96,60,90
10745,96,60,90
10781,96,60,90
10817,96,60,90
10853,96,60,90
10889,96,60,90
10925,96,60,90
10961,96,60,90
10997,96,60,90
11033,96,60,90
11069,96,60,90
11105,96,60,90
11141,96,60,90
11177,96,60,90
11213,96,60,90
11249,96,60,90
11285,96,60,90
11321,96,60,90
11357,96,60,90
11393,96,60,90
11429,96,60,90
11465,96,60,90
11501,96,60,90
11537,96,60,90
11573,96,60,90
11609,96,60,90
11645,96,60,90
11681,96,60,90
11717,96,60,90
11753,96,60,90
11789,96,60,90
11825,96,60,90
11861,96,60,90
11897,96,60,90
11933,96,60,90
11969,96,60,90
12005,96,60,90
12041,96,60,90
12077,96,60,90
12113,96,60,90
12149,96,60,90
12185,96,60,90
12221,96,60,90
12257,96,60,90
12293,96,60,90
12329,96,60,90
12365,96,60,90
12401,96,60,90
12437,96,60,90
12473,96,60,90
12509,96,60,90
12545,96,60,90
12581,96,60,90
12617,96,60,90
12653,96,60,90
12689,96,60,90
12725,96,60,90
12761,96,60,90
12797,96,60,90
12833,96,60,90
12869,96,60,90
12905,96,60,90
12941,96,60,90
12977,96,60,90
13013,96,60,90
13049,96,60,90
13085,96,60,90
13121,96,60,90
13157,96,60,90
13193,96,60,90
13229,96,60,90
13265,96,60,90
13301,96,60,90
13337,96,60,90
13373,96,60,90
13409,96,60,90
13445,96,60,90
13481,96,60,90
13517,96,60,90
13553,96,60,90
13589,96,60,90
13625,96,60,90
13661,96,60,90
13697,96,60,90
13733,96,60,90
13769,96,60,90
13805,96,60,90
13841,96,60,90
13877,96,60,90
13913,96,60,90
13949,96,60,90
13985,96,60,90
14021,96,60,90
14057,96,60,90
14093,96,60,90
14129,96,60,90
14165,96,60,90
14201,96,60,90
14237,96,60,90
14273,96,60,90
14309,96,60,90
14345,96,60,90
14381,96,60,90
14417,96,60,90
14453,96,60,90
14489,96,60,90
14525,96,60,90
14561,96,60,90
14597,96,60,90
14633,96,60,90
14669,96,60,90
14705,96,60,90
14741,96,60,90
14777,96,60,90
14813,96,60,90
14849,96,60,90
14885,96,60,90
14921,96,60,90
14957,96,60,90
14993,96,60,90
15029,96,60,90
15065,96,60,90
15101,96,60,90
15137,96,60,90
15173,96,60,90
15209,96,60,90
15245,96,60,90
15281,96,60,90
15317,96,60,90
15353,96,60,90
15389,96,60,90
15425,96,60,90
15461,96,60,90
15497,96,60,90
15533,96,60,90
15569,96,60,90
15605,96,60,90
15641,96,60,90
15677,96,60,90
15713,96,60,90
15749,96,60,90
15785,96,60,90
15821,96,60,90
15857,96,60,90
15893,96,60,90
15929,96,60,90
15965,96,60,90
16001,96,60,90
16037,96,60,90
16073,96,60,90
16109,96,60,90
16145,96,60,90
16181,96,60,90
16217,96,60,90
16253,96,60,90
16289,96,60,90
16325,96,60,90
16361,96,60,90
16397,96,60,90
16433,96,60,90
16469,96,60,90
