ms,current,servoWrite,wanted
4,128,88,128
53,128,0,127
95,128,0,127
138,128,-1,126
181,128,-1,126
224,127,-2,125
267,127,-2,124
310,128,-2,124
353,128,-4,123
396,128,-4,123
439,128,-5,122
482,128,-5,122
568,128,-7,120
611,128,-7,120
654,128,-8,119
697,128,-8,119
740,129,-9,118
783,129,-10,118
826,129,-11,117
869,129,-12,116
912,129,-12,116
955,130,-13,115
998,130,-14,115
1041,130,-15,114
1084,130,-15,114
1127,131,-16,113
1170,131,238,112
1213,132,238,112
1256,132,236,111
1299,132,236,111
1342,133,235,110
1385,134,234,110
1428,135,232,109
1471,136,230,108
1514,138,229,108
1557,139,226,108
1600,141,225,108
1643,143,223,108
1686,144,221,108
1730,145,220,108
1774,146,219,108
1818,147,218,108
1862,148,217,108
1906,149,216,108
1950,150,215,108
1994,150,214,108
2038,150,214,108
2082,151,214,108
2126,151,213,108
2170,151,213,108
2214,151,213,108
2258,151,213,108
2302,152,213,108
2346,152,212,108
2390,152,212,108
2434,152,212,108
2478,152,212,108
2522,152,212,108
2566,152,212,108
2610,152,212,108
2654,152,212,108
2698,152,212,108
2742,152,212,108
2786,152,212,108
2830,152,212,108
2874,152,212,108
2918,152,212,108
2962,152,212,108
3006,152,212,108
3050,152,212,108
3094,152,212,108
3138,152,212,108
3182,152,212,108
3226,152,212,108
3270,152,212,108
3314,152,212,108
3358,152,212,108
3402,152,212,108
3446,152,212,108
3490,152,212,108
3534,152,212,108
3622,152,212,108
3666,152,212,108
3710,152,212,108
3754,152,212,108
3798,152,212,108
3842,152,212,108
3886,152,212,108
3930,152,212,108
3974,152,212,108
4018,152,212,108
4062,152,212,108
4106,152,212,108
4150,152,212,108
4194,152,212,108
4238,152,212,108
4282,152,212,108
4326,152,212,108
4370,152,212,108
4414,152,212,108
4458,152,212,108
4502,152,212,108
4546,152,212,108
4590,152,212,108
4634,152,212,108
4678,152,212,108
4722,152,212,108
4766,152,212,108
4810,152,212,108
4854,152,212,108
4898,152,212,108
4942,152,212,108
4986,152,212,108
5030,152,212,108
5074,152,212,108
5118,152,212,108
5162,152,212,108
5206,152,212,108
5250,152,212,108
5294,152,212,108
5338,152,212,108
5382,152,212,108
5426,152,212,108
5470,152,212,108
5514,152,212,108
5558,152,212,108
5602,152,212,108
5646,152,212,108
5690,152,212,108
5734,152,212,108
5778,152,212,108
5822,152,212,108
5866,152,212,108
5910,152,212,108
5954,152,212,108
5998,152,212,108
